Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.004906771344455349,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.005888125613346418,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.011776251226692836,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.016683022571148183,0.0,0.6,0.039473684210526314,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.019627085377821395,0.0,0.6,0.039473684210526314,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.022571148184494603,0.0,0.7,0.046052631578947366,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.02649656526005888,0.0,0.8,0.05263157894736842,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.03434739941118744,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.03631010794896958,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.040235525024533855,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.4,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.042198233562315994,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.4,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05422088755422089,0.04808635917566242,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.4,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05839172505839173,0.053974484789008834,0.0,1.0,0.06578947368421052,0.0,0.0,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06256256256256257,0.05691854759568204,0.0,1.0,0.07236842105263158,0.0,0.0,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
16,0.0667334000667334,0.0647693817468106,0.0,1.0,0.07236842105263158,0.0,0.0,0.2,0.2,0.6,0.06896551724137931,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
17,0.07090423757090424,0.07065750736015702,0.0,1.0,0.07236842105263158,0.0,0.0,0.2,0.2,0.6,0.06896551724137931,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
18,0.07507507507507508,0.07556427870461237,0.0,1.0,0.07236842105263158,0.0,0.0,0.2,0.2,0.6,0.06896551724137931,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
19,0.07924591257924592,0.08439646712463199,0.0,1.0,0.07894736842105263,0.0,0.0,0.2,0.2,0.7,0.08045977011494253,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
20,0.08341675008341674,0.08635917566241413,0.0,1.0,0.07894736842105263,0.0,0.0,0.2,0.2,0.7,0.08045977011494253,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
21,0.08758758758758758,0.09126594700686948,0.0,1.0,0.07894736842105263,0.0,0.0,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
22,0.09175842509175842,0.09519136408243375,0.0,1.0,0.09210526315789473,0.0,0.0,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
23,0.09592926259592927,0.09911678115799803,0.0,1.0,0.09868421052631579,0.0,0.0,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
24,0.1001001001001001,0.10500490677134446,0.0,1.0,0.125,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
25,0.10427093760427093,0.1099116781157998,0.0,1.0,0.125,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.1,0.07692307692307693,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
26,0.10844177510844177,0.11285574092247301,0.0,1.0,0.125,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.1,0.07692307692307693,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
27,0.11261261261261261,0.11678115799803729,0.0,1.0,0.13157894736842105,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
28,0.11678345011678345,0.12070657507360157,0.0,1.0,0.13157894736842105,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
29,0.12095428762095428,0.12266928361138371,0.0,1.0,0.13157894736842105,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
30,0.12512512512512514,0.1256133464180569,0.0,1.0,0.13157894736842105,0.0,0.0,0.2,0.2,0.8,0.09195402298850575,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
31,0.12929596262929596,0.13052011776251227,0.0,1.0,0.13157894736842105,0.1,0.034482758620689655,0.2,0.2,0.9,0.10344827586206896,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
32,0.1334668001334668,0.13346418056918546,0.0,1.0,0.13157894736842105,0.1,0.034482758620689655,0.2,0.2,0.9,0.10344827586206896,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
33,0.13763763763763764,0.13738959764474976,0.0,1.0,0.13157894736842105,0.2,0.06896551724137931,0.2,0.2,0.9,0.10344827586206896,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
34,0.14180847514180847,0.13837095191364082,0.0,1.0,0.13157894736842105,0.2,0.06896551724137931,0.2,0.2,0.9,0.10344827586206896,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
35,0.14597931264597933,0.1422963689892051,0.0,1.0,0.13815789473684212,0.2,0.06896551724137931,0.2,0.2,0.9,0.10344827586206896,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.0,0.0
36,0.15015015015015015,0.1452404317958783,0.0,1.0,0.13815789473684212,0.2,0.06896551724137931,0.2,0.2,1.0,0.12643678160919541,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.0,0.0
37,0.15432098765432098,0.15014720314033367,0.0,1.0,0.13815789473684212,0.2,0.06896551724137931,0.2,0.2,1.0,0.12643678160919541,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.0,0.0
38,0.15849182515849183,0.1560353287536801,0.0,1.0,0.13815789473684212,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.0,0.0
39,0.16266266266266266,0.15799803729146222,0.0,1.0,0.13815789473684212,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.0,0.0
40,0.1668335001668335,0.15996074582924436,0.0,1.0,0.14473684210526316,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.0,0.0
41,0.17100433767100434,0.16290480863591755,0.0,1.0,0.14473684210526316,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.0,0.0
42,0.17517517517517517,0.1678115799803729,0.0,1.0,0.1513157894736842,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.0,0.0
43,0.17934601267934602,0.17271835132482827,0.0,1.0,0.15789473684210525,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.0,0.0
44,0.18351685018351685,0.17664376840039253,0.0,1.0,0.16447368421052633,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.0,0.0
