Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.001962708537782139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.005888125613346418,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.011776251226692836,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.015701668302257114,0.0,0.1,0.006578947368421052,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
5,0.020854187520854186,0.021589793915603533,0.0,0.1,0.006578947368421052,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
6,0.025025025025025027,0.023552502453385672,0.0,0.3,0.019736842105263157,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
7,0.029195862529195864,0.02845927379784102,0.0,0.5,0.03289473684210526,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
8,0.0333667000333667,0.03140333660451423,0.0,0.6,0.039473684210526314,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
9,0.03753753753753754,0.03729146221786065,0.0,0.6,0.039473684210526314,0.1,0.034482758620689655,0.1,0.1,0.1,0.011494252873563218,0.2,0.15384615384615385,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
10,0.04170837504170837,0.04317958783120707,0.0,0.7,0.046052631578947366,0.1,0.034482758620689655,0.1,0.1,0.1,0.011494252873563218,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
