Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.001962708537782139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.002944062806673209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.0068694798822374874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.011776251226692836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.018645731108930325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
6,0.025025025025025027,0.021589793915603533,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.1,0.07692307692307693,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
7,0.029195862529195864,0.02649656526005888,0.0,0.1,0.006578947368421052,0.0,0.0,0.1,0.1,0.4,0.04597701149425287,0.1,0.07692307692307693,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
8,0.0333667000333667,0.03042198233562316,0.0,0.2,0.013157894736842105,0.0,0.0,0.1,0.1,0.4,0.04597701149425287,0.1,0.07692307692307693,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
9,0.03753753753753754,0.033366045142296366,0.0,0.2,0.013157894736842105,0.0,0.0,0.1,0.1,0.4,0.04597701149425287,0.1,0.07692307692307693,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
10,0.04170837504170837,0.03631010794896958,0.0,0.3,0.019736842105263157,0.0,0.0,0.2,0.2,0.4,0.04597701149425287,0.1,0.07692307692307693,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
11,0.04587921254587921,0.04317958783120707,0.0,0.3,0.019736842105263157,0.0,0.0,0.2,0.2,0.4,0.04597701149425287,0.1,0.07692307692307693,0.2,0.15384615384615385,0.2,0.16666666666666666,0.0,0.0
12,0.05005005005005005,0.045142296368989206,0.0,0.4,0.02631578947368421,0.0,0.0,0.2,0.2,0.4,0.04597701149425287,0.1,0.07692307692307693,0.2,0.15384615384615385,0.3,0.25,0.0,0.0
13,0.05422088755422089,0.04906771344455348,0.0,0.4,0.02631578947368421,0.0,0.0,0.2,0.2,0.5,0.05747126436781609,0.1,0.07692307692307693,0.2,0.15384615384615385,0.3,0.25,0.0,0.0
14,0.05839172505839173,0.053974484789008834,0.0,0.4,0.02631578947368421,0.0,0.0,0.2,0.2,0.6,0.06896551724137931,0.1,0.07692307692307693,0.2,0.15384615384615385,0.3,0.25,0.1,0.09090909090909091
15,0.06256256256256257,0.05789990186457311,0.0,0.5,0.03289473684210526,0.0,0.0,0.2,0.2,0.6,0.06896551724137931,0.1,0.07692307692307693,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
16,0.0667334000667334,0.06084396467124632,0.0,0.5,0.03289473684210526,0.0,0.0,0.2,0.2,0.6,0.06896551724137931,0.1,0.07692307692307693,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
17,0.07090423757090424,0.06575073601570167,0.0,0.6,0.039473684210526314,0.1,0.034482758620689655,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
18,0.07507507507507508,0.07360157016683022,0.0,0.8,0.05263157894736842,0.2,0.06896551724137931,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
19,0.07924591257924592,0.07948969578017664,0.0,0.9,0.05921052631578947,0.2,0.06896551724137931,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
20,0.08341675008341674,0.08341511285574092,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.2,0.2,0.7,0.08045977011494253,0.1,0.07692307692307693,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
21,0.08758758758758758,0.08930323846908735,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.2,0.2,0.8,0.09195402298850575,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
22,0.09175842509175842,0.09126594700686948,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.2,0.2,0.9,0.10344827586206896,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
23,0.09592926259592927,0.0971540726202159,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.2,0.2,1.0,0.12643678160919541,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
24,0.1001001001001001,0.10402355250245339,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.3,0.3,1.0,0.12643678160919541,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
25,0.10427093760427093,0.10893032384690873,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.3,0.3,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
26,0.10844177510844177,0.11383709519136408,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.3,0.3,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
27,0.11261261261261261,0.11579980372914622,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.3,0.3,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
28,0.11678345011678345,0.1197252208047105,0.0,1.0,0.07894736842105263,0.3,0.10344827586206896,0.3,0.3,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
29,0.12095428762095428,0.12168792934249265,0.0,1.0,0.07894736842105263,0.3,0.10344827586206896,0.3,0.3,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
30,0.12512512512512514,0.12463199214916584,0.0,1.0,0.08552631578947369,0.3,0.10344827586206896,0.3,0.3,1.0,0.14942528735632185,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
31,0.12929596262929596,0.1295387634936212,0.0,1.0,0.08552631578947369,0.4,0.13793103448275862,0.3,0.3,1.0,0.16091954022988506,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
32,0.1334668001334668,0.1324828263002944,0.0,1.0,0.09210526315789473,0.4,0.13793103448275862,0.3,0.3,1.0,0.16091954022988506,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
33,0.13763763763763764,0.1364082433758587,0.0,1.0,0.09868421052631579,0.4,0.13793103448275862,0.3,0.3,1.0,0.1724137931034483,0.2,0.15384615384615385,0.3,0.23076923076923078,0.3,0.25,0.1,0.09090909090909091
