Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.001962708537782139,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.005888125613346418,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.012757605495583905,0.0,0.5,0.03289473684210526,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.020608439646712464,0.0,0.5,0.03289473684210526,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.02453385672227674,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.02649656526005888,0.0,0.8,0.05263157894736842,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.03140333660451423,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.033366045142296366,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.04121687929342493,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.042198233562315994,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.04808635917566242,0.0,1.0,0.07894736842105263,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.0549558390578999,0.0,1.0,0.08552631578947369,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05422088755422089,0.058881256133464184,0.0,1.0,0.08552631578947369,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05839172505839173,0.058881256133464184,0.0,1.0,0.08552631578947369,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06256256256256257,0.06378802747791953,0.0,1.0,0.09210526315789473,0.3,0.10344827586206896,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0667334000667334,0.06771344455348381,0.0,1.0,0.09868421052631579,0.4,0.13793103448275862,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.07090423757090424,0.07163886162904809,0.0,1.0,0.09868421052631579,0.4,0.13793103448275862,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.07507507507507508,0.07556427870461237,0.0,1.0,0.10526315789473684,0.5,0.1724137931034483,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.07924591257924592,0.08243375858684986,0.0,1.0,0.10526315789473684,0.5,0.1724137931034483,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.08341675008341674,0.08439646712463199,0.0,1.0,0.10526315789473684,0.5,0.1724137931034483,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.08758758758758758,0.09126594700686948,0.0,1.0,0.10526315789473684,0.5,0.1724137931034483,0.1,0.1,0.5,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.09175842509175842,0.09519136408243375,0.0,1.0,0.10526315789473684,0.5,0.1724137931034483,0.1,0.1,0.6,0.06896551724137931,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
23,0.09592926259592927,0.09813542688910697,0.0,1.0,0.1118421052631579,0.5,0.1724137931034483,0.1,0.1,0.8,0.09195402298850575,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1001001001001001,0.10206084396467124,0.0,1.0,0.11842105263157894,0.5,0.1724137931034483,0.1,0.1,0.8,0.09195402298850575,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
