Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.003925417075564278,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.008832188420019628,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.010794896957801767,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.012757605495583905,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.012757605495583905,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.017664376840039256,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.2,0.022988505747126436,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.021589793915603533,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.2,0.022988505747126436,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.02453385672227674,0.0,0.1,0.006578947368421052,0.2,0.06896551724137931,0.0,0.0,0.2,0.022988505747126436,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
9,0.03753753753753754,0.03042198233562316,0.0,0.1,0.006578947368421052,0.2,0.06896551724137931,0.0,0.0,0.3,0.034482758620689655,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
10,0.04170837504170837,0.03532875368007851,0.0,0.1,0.006578947368421052,0.2,0.06896551724137931,0.0,0.0,0.4,0.04597701149425287,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
11,0.04587921254587921,0.03925417075564279,0.0,0.2,0.013157894736842105,0.2,0.06896551724137931,0.0,0.0,0.4,0.04597701149425287,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
12,0.05005005005005005,0.047105004906771344,0.0,0.4,0.02631578947368421,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
13,0.05422088755422089,0.050049067713444556,0.0,0.4,0.02631578947368421,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
14,0.05839172505839173,0.052011776251226695,0.0,0.5,0.03289473684210526,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
15,0.06256256256256257,0.052011776251226695,0.0,0.5,0.03289473684210526,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
16,0.0667334000667334,0.05691854759568204,0.0,0.5,0.03289473684210526,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
17,0.07090423757090424,0.0647693817468106,0.0,0.6,0.039473684210526314,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
18,0.07507507507507508,0.07163886162904809,0.0,0.7,0.046052631578947366,0.2,0.06896551724137931,0.0,0.0,0.7,0.08045977011494253,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
19,0.07924591257924592,0.0775269872423945,0.0,0.8,0.05263157894736842,0.2,0.06896551724137931,0.0,0.0,1.0,0.11494252873563218,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
20,0.08341675008341674,0.08243375858684986,0.0,0.9,0.05921052631578947,0.2,0.06896551724137931,0.0,0.0,1.0,0.11494252873563218,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
21,0.08758758758758758,0.08341511285574092,0.0,0.9,0.05921052631578947,0.2,0.06896551724137931,0.0,0.0,1.0,0.11494252873563218,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
22,0.09175842509175842,0.0873405299313052,0.0,0.9,0.05921052631578947,0.2,0.06896551724137931,0.0,0.0,1.0,0.12643678160919541,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
23,0.09592926259592927,0.09126594700686948,0.0,0.9,0.05921052631578947,0.2,0.06896551724137931,0.1,0.1,1.0,0.12643678160919541,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
24,0.1001001001001001,0.09519136408243375,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.1,0.1,1.0,0.12643678160919541,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
25,0.10427093760427093,0.09813542688910697,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
26,0.10844177510844177,0.10107948969578018,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
27,0.11261261261261261,0.10402355250245339,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.1,0.09090909090909091
28,0.11678345011678345,0.1069676153091266,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.0,0.0,0.2,0.16666666666666666,0.1,0.09090909090909091
29,0.12095428762095428,0.11089303238469088,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.0,0.0,0.2,0.16666666666666666,0.1,0.09090909090909091
30,0.12512512512512514,0.11285574092247301,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.0,0.0,0.2,0.16666666666666666,0.1,0.09090909090909091
31,0.12929596262929596,0.1197252208047105,0.0,1.0,0.09210526315789473,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
32,0.1334668001334668,0.12365063788027478,0.0,1.0,0.09868421052631579,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
33,0.13763763763763764,0.1295387634936212,0.0,1.0,0.1118421052631579,0.3,0.10344827586206896,0.2,0.2,1.0,0.13793103448275862,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
34,0.14180847514180847,0.13542688910696762,0.0,1.0,0.1118421052631579,0.3,0.10344827586206896,0.3,0.3,1.0,0.13793103448275862,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
35,0.14597931264597933,0.13542688910696762,0.0,1.0,0.1118421052631579,0.3,0.10344827586206896,0.3,0.3,1.0,0.13793103448275862,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
36,0.15015015015015015,0.14327772325809618,0.0,1.0,0.125,0.3,0.10344827586206896,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
37,0.15432098765432098,0.14425907752698724,0.0,1.0,0.125,0.3,0.10344827586206896,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
38,0.15849182515849183,0.14720314033366044,0.0,1.0,0.125,0.3,0.10344827586206896,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
39,0.16266266266266266,0.15309126594700687,0.0,1.0,0.13815789473684212,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.2,0.16666666666666666,0.1,0.09090909090909091
40,0.1668335001668335,0.1589793915603533,0.0,1.0,0.1513157894736842,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
41,0.17100433767100434,0.16388616290480865,0.0,1.0,0.15789473684210525,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
42,0.17517517517517517,0.17075564278704614,0.0,1.0,0.15789473684210525,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
43,0.17934601267934602,0.1717369970559372,0.0,1.0,0.15789473684210525,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
44,0.18351685018351685,0.17664376840039253,0.0,1.0,0.16447368421052633,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
45,0.18768768768768768,0.18056918547595682,0.0,1.0,0.17105263157894737,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
46,0.19185852519185853,0.18253189401373895,0.0,1.0,0.17105263157894737,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
47,0.19602936269602936,0.1874386653581943,0.0,1.0,0.17105263157894737,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
48,0.2002002002002002,0.19627085377821393,0.0,1.0,0.19078947368421054,0.4,0.13793103448275862,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
49,0.20437103770437104,0.2011776251226693,0.0,1.0,0.19736842105263158,0.5,0.1724137931034483,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
50,0.20854187520854187,0.20215897939156036,0.0,1.0,0.19736842105263158,0.5,0.1724137931034483,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
51,0.21271271271271272,0.2041216879293425,0.0,1.0,0.19736842105263158,0.5,0.1724137931034483,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
52,0.21688355021688355,0.20804710500490678,0.0,1.0,0.20394736842105263,0.5,0.1724137931034483,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
53,0.22105438772105437,0.2129538763493621,0.0,1.0,0.20394736842105263,0.6,0.20689655172413793,0.4,0.4,1.0,0.14942528735632185,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
54,0.22522522522522523,0.21589793915603533,0.0,1.0,0.21052631578947367,0.6,0.20689655172413793,0.4,0.4,1.0,0.16091954022988506,0.4,0.3076923076923077,0.1,0.07692307692307693,0.3,0.25,0.2,0.18181818181818182
