Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.001962708537782139,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.007850834151128557,0.0,0.4,0.02631578947368421,0.1,0.034482758620689655,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.009813542688910697,0.0,0.4,0.02631578947368421,0.1,0.034482758620689655,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.012757605495583905,0.0,0.4,0.02631578947368421,0.4,0.13793103448275862,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.015701668302257114,0.0,0.5,0.03289473684210526,0.4,0.13793103448275862,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.021589793915603533,0.0,0.6,0.039473684210526314,0.5,0.1724137931034483,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.02649656526005888,0.0,0.6,0.039473684210526314,0.5,0.1724137931034483,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.029440628066732092,0.0,0.6,0.039473684210526314,0.5,0.1724137931034483,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.033366045142296366,0.0,0.8,0.05263157894736842,0.5,0.1724137931034483,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.038272816486751716,0.0,1.0,0.06578947368421052,0.5,0.1724137931034483,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.038272816486751716,0.0,1.0,0.06578947368421052,0.5,0.1724137931034483,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.04317958783120707,0.0,1.0,0.06578947368421052,0.5,0.1724137931034483,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
13,0.05422088755422089,0.04612365063788027,0.0,1.0,0.06578947368421052,0.5,0.1724137931034483,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
14,0.05839172505839173,0.04808635917566242,0.0,1.0,0.06578947368421052,0.5,0.1724137931034483,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
15,0.06256256256256257,0.0549558390578999,0.0,1.0,0.06578947368421052,0.6,0.20689655172413793,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
16,0.0667334000667334,0.05986261040235525,0.0,1.0,0.06578947368421052,0.6,0.20689655172413793,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
17,0.07090423757090424,0.06182531894013739,0.0,1.0,0.06578947368421052,0.6,0.20689655172413793,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
18,0.07507507507507508,0.06378802747791953,0.0,1.0,0.07236842105263158,0.6,0.20689655172413793,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
19,0.07924591257924592,0.06575073601570167,0.0,1.0,0.07894736842105263,0.6,0.20689655172413793,0.1,0.1,0.6,0.06896551724137931,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
20,0.08341675008341674,0.07065750736015702,0.0,1.0,0.08552631578947369,0.6,0.20689655172413793,0.1,0.1,0.7,0.08045977011494253,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
21,0.08758758758758758,0.07360157016683022,0.0,1.0,0.08552631578947369,0.6,0.20689655172413793,0.1,0.1,0.8,0.09195402298850575,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
22,0.09175842509175842,0.07654563297350343,0.0,1.0,0.08552631578947369,0.6,0.20689655172413793,0.1,0.1,0.8,0.09195402298850575,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
