Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.004906771344455349,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.004906771344455349,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.0068694798822374874,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.011776251226692836,0.0,0.4,0.02631578947368421,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.016683022571148183,0.0,0.4,0.02631578947368421,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.021589793915603533,0.0,0.7,0.046052631578947366,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.02453385672227674,0.0,0.9,0.05921052631578947,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.02747791952894995,0.0,0.9,0.05921052631578947,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.03434739941118744,0.0,1.0,0.07236842105263158,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
10,0.04170837504170837,0.040235525024533855,0.0,1.0,0.09868421052631579,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
11,0.04587921254587921,0.04317958783120707,0.0,1.0,0.09868421052631579,0.0,0.0,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
12,0.05005005005005005,0.047105004906771344,0.0,1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
13,0.05422088755422089,0.05103042198233562,0.0,1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.5,0.05747126436781609,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
14,0.05839172505839173,0.053974484789008834,0.0,1.0,0.1118421052631579,0.0,0.0,0.0,0.0,0.5,0.05747126436781609,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
15,0.06256256256256257,0.05593719332679097,0.0,1.0,0.1118421052631579,0.0,0.0,0.0,0.0,0.5,0.05747126436781609,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
16,0.0667334000667334,0.05986261040235525,0.0,1.0,0.11842105263157894,0.1,0.034482758620689655,0.0,0.0,0.6,0.06896551724137931,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
