Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.003925417075564278,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.009813542688910697,0.0,0.2,0.013157894736842105,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.010794896957801767,0.0,0.2,0.013157894736842105,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.014720314033366046,0.0,0.2,0.013157894736842105,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.018645731108930325,0.0,0.3,0.019736842105263157,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.022571148184494603,0.0,0.3,0.019736842105263157,0.2,0.06896551724137931,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.03042198233562316,0.0,0.3,0.019736842105263157,0.2,0.06896551724137931,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.03140333660451423,0.0,0.3,0.019736842105263157,0.2,0.06896551724137931,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.03631010794896958,0.0,0.4,0.02631578947368421,0.2,0.06896551724137931,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.040235525024533855,0.0,0.5,0.03289473684210526,0.3,0.10344827586206896,0.2,0.2,0.3,0.034482758620689655,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.04612365063788027,0.0,0.5,0.03289473684210526,0.3,0.10344827586206896,0.2,0.2,0.3,0.034482758620689655,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.05103042198233562,0.0,0.5,0.03289473684210526,0.3,0.10344827586206896,0.2,0.2,0.3,0.034482758620689655,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
13,0.05422088755422089,0.05789990186457311,0.0,0.7,0.046052631578947366,0.3,0.10344827586206896,0.2,0.2,0.5,0.05747126436781609,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
14,0.05839172505839173,0.06182531894013739,0.0,0.8,0.05263157894736842,0.3,0.10344827586206896,0.2,0.2,0.6,0.06896551724137931,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
15,0.06256256256256257,0.06869479882237488,0.0,1.0,0.06578947368421052,0.3,0.10344827586206896,0.2,0.2,0.7,0.08045977011494253,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
16,0.0667334000667334,0.07360157016683022,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.2,0.2,0.7,0.08045977011494253,0.0,0.0,0.2,0.15384615384615385,0.1,0.08333333333333333,0.0,0.0
