Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004142502071251036,0.005474452554744526,0.0,0.1,0.0015625,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
2,0.008285004142502071,0.0072992700729927005,0.0,0.1,0.0015625,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
3,0.012427506213753107,0.011861313868613138,0.0,0.1,0.0015625,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
4,0.016570008285004142,0.016423357664233577,0.0,0.3,0.0046875,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
5,0.020712510356255178,0.020072992700729927,0.0,0.4,0.00625,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
6,0.024855012427506214,0.023722627737226276,0.0,0.4,0.00625,0.3,0.0625,0.0,0.0,0.0,0.0
7,0.02899751449875725,0.02737226277372263,0.0,0.5,0.0078125,0.3,0.0625,0.0,0.0,0.0,0.0
8,0.033140016570008285,0.029197080291970802,0.0,0.6,0.009375,0.3,0.0625,0.0,0.0,0.0,0.0
9,0.037282518641259324,0.03467153284671533,0.0,0.7,0.0109375,0.3,0.0625,0.0,0.0,0.0,0.0
10,0.041425020712510356,0.043795620437956206,0.0,0.8,0.0125,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
11,0.045567522783761395,0.04744525547445255,0.0,0.9,0.0140625,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
12,0.04971002485501243,0.05474452554744526,0.0,1.0,0.0171875,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
13,0.053852526926263466,0.058394160583941604,0.0,1.0,0.01875,0.5,0.10416666666666667,0.0,0.0,0.0,0.0
14,0.0579950289975145,0.06113138686131387,0.0,1.0,0.01875,0.5,0.10416666666666667,0.0,0.0,0.0,0.0
15,0.06213753106876554,0.06478102189781022,0.0,1.0,0.0203125,0.5,0.10416666666666667,0.0,0.0,0.0,0.0
16,0.06628003314001657,0.06751824817518248,0.0,1.0,0.0203125,0.7,0.14583333333333334,0.0,0.0,0.0,0.0
17,0.07042253521126761,0.07025547445255474,0.0,1.0,0.021875,0.7,0.14583333333333334,0.0,0.0,0.0,0.0
18,0.07456503728251865,0.0739051094890511,0.0,1.0,0.025,0.7,0.14583333333333334,0.0,0.0,0.0,0.0
19,0.07870753935376967,0.07846715328467153,0.0,1.0,0.0265625,0.8,0.16666666666666666,0.0,0.0,0.0,0.0
20,0.08285004142502071,0.08211678832116788,0.0,1.0,0.028125,0.8,0.16666666666666666,0.0,0.0,0.0,0.0
21,0.08699254349627175,0.08941605839416059,0.0,1.0,0.0296875,0.9,0.1875,0.0,0.0,0.0,0.0
22,0.09113504556752279,0.0948905109489051,0.0,1.0,0.03125,0.9,0.1875,0.0,0.0,0.0,0.0
23,0.09527754763877382,0.10036496350364964,0.0,1.0,0.03125,0.9,0.1875,0.1,0.07692307692307693,0.0,0.0
24,0.09942004971002485,0.10675182481751824,0.0,1.0,0.034375,1.0,0.20833333333333334,0.1,0.07692307692307693,0.0,0.0
25,0.1035625517812759,0.11313868613138686,0.0,1.0,0.0375,1.0,0.22916666666666666,0.1,0.07692307692307693,0.0,0.0
26,0.10770505385252693,0.11587591240875912,0.0,1.0,0.0375,1.0,0.25,0.1,0.07692307692307693,0.0,0.0
