Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004133597883597883,0.003956478733926805,0.0,0.2,0.00322061191626409,0.0,0.0,0.0,0.0
2,0.008267195767195767,0.004945598417408506,0.0,0.2,0.00322061191626409,0.0,0.0,0.0,0.0
3,0.01240079365079365,0.005934718100890208,0.0,0.2,0.00322061191626409,0.0,0.0,0.0,0.0
4,0.016534391534391533,0.009891196834817012,0.0,0.2,0.00322061191626409,0.0,0.0,0.0,0.0
5,0.02066798941798942,0.011869436201780416,0.0,0.3,0.004830917874396135,0.0,0.0,0.0,0.0
6,0.0248015873015873,0.01582591493570722,0.0,0.6,0.00966183574879227,0.0,0.0,0.0,0.0
7,0.028935185185185185,0.020771513353115726,0.0,1.0,0.01610305958132045,0.0,0.0,0.0,0.0
8,0.03306878306878307,0.026706231454005934,0.0,1.0,0.02254428341384863,0.0,0.0,0.0,0.0
9,0.03720238095238095,0.03165182987141444,0.0,1.0,0.02576489533011272,0.0,0.0,0.1,0.1
10,0.04133597883597884,0.033630069238377844,0.0,1.0,0.027375201288244767,0.0,0.0,0.1,0.1
11,0.04546957671957672,0.040553907022749754,0.0,1.0,0.033816425120772944,0.0,0.0,0.1,0.1
12,0.0496031746031746,0.04154302670623145,0.0,1.0,0.033816425120772944,0.0,0.0,0.1,0.1
13,0.053736772486772486,0.043521266073194856,0.0,1.0,0.03542673107890499,0.0,0.0,0.1,0.1
14,0.05787037037037037,0.04549950544015826,0.0,1.0,0.03542673107890499,0.1,0.03125,0.1,0.1
15,0.062003968253968256,0.05341246290801187,0.0,1.0,0.040257648953301126,0.2,0.0625,0.1,0.1
16,0.06613756613756613,0.058358061325420374,0.0,1.0,0.04508856682769726,0.2,0.0625,0.1,0.1
17,0.07027116402116403,0.06429277942631058,0.0,1.0,0.0499194847020934,0.2,0.0625,0.1,0.1
18,0.0744047619047619,0.06923837784371908,0.0,1.0,0.05636070853462158,0.2,0.0625,0.1,0.1
