Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004133597883597883,0.002967359050445104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008267195767195767,0.005934718100890208,0.0,0.1,0.001610305958132045,0.0,0.0,0.0,0.0
3,0.01240079365079365,0.005934718100890208,0.0,0.1,0.001610305958132045,0.0,0.0,0.0,0.0
4,0.016534391534391533,0.009891196834817012,0.0,0.3,0.004830917874396135,0.0,0.0,0.1,0.1
5,0.02066798941798942,0.010880316518298714,0.0,0.4,0.00644122383252818,0.0,0.0,0.1,0.1
6,0.0248015873015873,0.011869436201780416,0.0,0.4,0.00644122383252818,0.0,0.0,0.1,0.1
7,0.028935185185185185,0.01483679525222552,0.0,0.5,0.008051529790660225,0.0,0.0,0.1,0.1
8,0.03306878306878307,0.017804154302670624,0.0,0.5,0.008051529790660225,0.1,0.03125,0.1,0.1
9,0.03720238095238095,0.02274975272007913,0.0,0.7,0.011272141706924315,0.1,0.03125,0.1,0.1
10,0.04133597883597884,0.026706231454005934,0.0,0.9,0.014492753623188406,0.1,0.03125,0.1,0.1
11,0.04546957671957672,0.032640949554896145,0.0,1.0,0.017713365539452495,0.1,0.03125,0.1,0.1
12,0.0496031746031746,0.032640949554896145,0.0,1.0,0.017713365539452495,0.1,0.03125,0.1,0.1
13,0.053736772486772486,0.03461918892185954,0.0,1.0,0.01932367149758454,0.1,0.03125,0.1,0.1
14,0.05787037037037037,0.03956478733926805,0.0,1.0,0.027375201288244767,0.1,0.03125,0.1,0.1
15,0.062003968253968256,0.040553907022749754,0.0,1.0,0.027375201288244767,0.1,0.03125,0.1,0.1
16,0.06613756613756613,0.04747774480712166,0.0,1.0,0.030595813204508857,0.2,0.0625,0.1,0.1
17,0.07027116402116403,0.04846686449060336,0.0,1.0,0.0322061191626409,0.2,0.0625,0.1,0.1
18,0.0744047619047619,0.05341246290801187,0.0,1.0,0.037037037037037035,0.3,0.09375,0.1,0.1
19,0.07853835978835978,0.057368941641938676,0.0,1.0,0.043478260869565216,0.3,0.09375,0.1,0.1
20,0.08267195767195767,0.06231454005934718,0.0,1.0,0.04669887278582931,0.3,0.09375,0.1,0.1
21,0.08680555555555555,0.06726013847675569,0.0,1.0,0.05314009661835749,0.4,0.125,0.1,0.1
22,0.09093915343915344,0.0722057368941642,0.0,1.0,0.057971014492753624,0.4,0.125,0.1,0.1
23,0.09507275132275132,0.0791295746785361,0.0,1.0,0.0644122383252818,0.5,0.15625,0.1,0.1
24,0.0992063492063492,0.0820969337289812,0.0,1.0,0.06924315619967794,0.5,0.15625,0.1,0.1
25,0.10333994708994709,0.08902077151335312,0.0,1.0,0.07729468599033816,0.6,0.1875,0.1,0.1
26,0.10747354497354497,0.09000989119683482,0.0,1.0,0.07729468599033816,0.6,0.1875,0.1,0.1
27,0.11160714285714286,0.09396636993076163,0.0,1.0,0.0821256038647343,0.6,0.1875,0.1,0.1
28,0.11574074074074074,0.09495548961424333,0.0,1.0,0.08373590982286634,0.6,0.1875,0.1,0.1
29,0.11987433862433862,0.09990108803165183,0.0,1.0,0.08695652173913043,0.6,0.1875,0.1,0.1
30,0.12400793650793651,0.10187932739861523,0.0,1.0,0.08856682769726248,0.6,0.1875,0.1,0.1
31,0.1281415343915344,0.10781404549950543,0.0,1.0,0.09500805152979067,0.6,0.1875,0.1,0.1
32,0.13227513227513227,0.11275964391691394,0.0,1.0,0.09822866344605476,0.6,0.1875,0.1,0.1
33,0.13640873015873015,0.11671612265084075,0.0,1.0,0.10466988727858294,0.6,0.1875,0.1,0.1
34,0.14054232804232805,0.11770524233432245,0.0,1.0,0.10628019323671498,0.6,0.1875,0.1,0.1
35,0.14467592592592593,0.12265084075173097,0.0,1.0,0.11272141706924316,0.6,0.1875,0.1,0.1
36,0.1488095238095238,0.12759643916913946,0.0,1.0,0.11594202898550725,0.6,0.1875,0.1,0.1
37,0.1529431216931217,0.13056379821958458,0.0,1.0,0.12077294685990338,0.6,0.1875,0.1,0.1
38,0.15707671957671956,0.13353115727002968,0.0,1.0,0.12399355877616747,0.6,0.1875,0.1,0.1
39,0.16121031746031747,0.13649851632047477,0.0,1.0,0.1288244766505636,0.6,0.1875,0.1,0.1
40,0.16534391534391535,0.142433234421365,0.0,1.0,0.13687600644122383,0.6,0.1875,0.1,0.1
41,0.16947751322751323,0.1434223541048467,0.0,1.0,0.13848631239935588,0.6,0.1875,0.1,0.1
42,0.1736111111111111,0.14836795252225518,0.0,1.0,0.14492753623188406,0.6,0.1875,0.1,0.1
43,0.17774470899470898,0.14836795252225518,0.0,1.0,0.14492753623188406,0.6,0.1875,0.1,0.1
44,0.1818783068783069,0.152324431256182,0.0,1.0,0.14814814814814814,0.6,0.1875,0.1,0.1
45,0.18601190476190477,0.1552917903066271,0.0,1.0,0.1529790660225443,0.6,0.1875,0.1,0.1
46,0.19014550264550265,0.16221562809099901,0.0,1.0,0.15780998389694043,0.6,0.1875,0.1,0.1
47,0.19427910052910052,0.1681503461918892,0.0,1.0,0.1642512077294686,0.6,0.1875,0.1,0.1
