Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004142502071251036,0.004562043795620438,0.0,0.2,0.003125,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
2,0.008285004142502071,0.013686131386861315,0.0,1.0,0.0171875,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
3,0.012427506213753107,0.021897810218978103,0.0,1.0,0.0296875,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
4,0.016570008285004142,0.03375912408759124,0.25,1.0,0.046875,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
5,0.020712510356255178,0.046532846715328466,0.25,1.0,0.065625,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
6,0.024855012427506214,0.05018248175182482,0.25,1.0,0.0703125,0.1,0.020833333333333332,0.0,0.0,0.0,0.0
7,0.02899751449875725,0.055656934306569344,0.25,1.0,0.071875,0.3,0.0625,0.0,0.0,0.0,0.0
8,0.033140016570008285,0.06113138686131387,0.25,1.0,0.071875,0.3,0.0625,0.0,0.0,0.0,0.0
9,0.037282518641259324,0.06751824817518248,0.25,1.0,0.075,0.3,0.0625,0.0,0.0,0.0,0.0
10,0.041425020712510356,0.072992700729927,0.25,1.0,0.0796875,0.3,0.0625,0.0,0.0,0.0,0.0
11,0.045567522783761395,0.07664233576642336,0.25,1.0,0.08125,0.3,0.0625,0.0,0.0,0.0,0.0
12,0.04971002485501243,0.08485401459854014,0.25,1.0,0.0921875,0.3,0.0625,0.0,0.0,0.0,0.0
13,0.053852526926263466,0.08759124087591241,0.25,1.0,0.0953125,0.3,0.0625,0.0,0.0,0.0,0.0
14,0.0579950289975145,0.09306569343065693,0.25,1.0,0.0984375,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
15,0.06213753106876554,0.09306569343065693,0.25,1.0,0.0984375,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
16,0.06628003314001657,0.09671532846715329,0.25,1.0,0.103125,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
17,0.07042253521126761,0.10218978102189781,0.25,1.0,0.1109375,0.4,0.08333333333333333,0.0,0.0,0.0,0.0
18,0.07456503728251865,0.10766423357664233,0.25,1.0,0.1171875,0.4,0.08333333333333333,0.1,0.07692307692307693,0.0,0.0
19,0.07870753935376967,0.11405109489051095,0.25,1.0,0.1265625,0.4,0.08333333333333333,0.2,0.15384615384615385,0.0,0.0
20,0.08285004142502071,0.11952554744525548,0.25,1.0,0.1359375,0.4,0.08333333333333333,0.2,0.15384615384615385,0.0,0.0
21,0.08699254349627175,0.125,0.25,1.0,0.1453125,0.4,0.08333333333333333,0.2,0.15384615384615385,0.0,0.0
22,0.09113504556752279,0.12956204379562045,0.25,1.0,0.146875,0.4,0.08333333333333333,0.2,0.15384615384615385,0.0,0.0
23,0.09527754763877382,0.1322992700729927,0.25,1.0,0.15,0.5,0.10416666666666667,0.2,0.15384615384615385,0.0,0.0
24,0.09942004971002485,0.13594890510948904,0.25,1.0,0.1546875,0.5,0.10416666666666667,0.2,0.15384615384615385,0.0,0.0
25,0.1035625517812759,0.145985401459854,0.25,1.0,0.171875,0.5,0.10416666666666667,0.2,0.15384615384615385,0.0,0.0
26,0.10770505385252693,0.15237226277372262,0.25,1.0,0.1796875,0.5,0.10416666666666667,0.4,0.3076923076923077,0.0,0.0
27,0.11184755592377796,0.15693430656934307,0.25,1.0,0.1859375,0.5,0.10416666666666667,0.5,0.38461538461538464,0.0,0.0
28,0.115990057995029,0.16514598540145986,0.25,1.0,0.196875,0.5,0.10416666666666667,0.5,0.38461538461538464,0.0,0.0
29,0.12013256006628004,0.17244525547445255,0.25,1.0,0.2078125,0.5,0.10416666666666667,0.5,0.38461538461538464,0.0,0.0
30,0.12427506213753108,0.17883211678832117,0.25,1.0,0.215625,0.6,0.125,0.5,0.38461538461538464,0.0,0.0
31,0.12841756420878211,0.18339416058394162,0.25,1.0,0.21875,0.6,0.125,0.5,0.38461538461538464,0.0,0.0
