Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004072987943955686,0.0024813895781637717,0.0,0.2,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008145975887911373,0.005583126550868486,0.0,0.4,0.005361930294906166,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012218963831867057,0.007444168734491315,0.0,0.6,0.00804289544235925,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016291951775822745,0.01054590570719603,0.0,0.8,0.010723860589812333,0.0,0.0,0.0,0.0,0.0,0.0
5,0.02036493971977843,0.017369727047146403,0.0,1.0,0.01742627345844504,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024437927663734114,0.02295285359801489,0.0,1.0,0.02546916890080429,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
7,0.028510915607689803,0.02729528535980149,0.0,1.0,0.029490616621983913,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
8,0.03258390355164549,0.030397022332506202,0.0,1.0,0.032171581769437,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
9,0.036656891495601175,0.033498759305210915,0.0,1.0,0.03485254691689008,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
10,0.04072987943955686,0.03784119106699752,0.0,1.0,0.036193029490616625,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
11,0.044802867383512544,0.04528535980148883,0.0,1.0,0.04155495978552279,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
12,0.04887585532746823,0.04962779156327544,0.0,1.0,0.045576407506702415,0.0,0.0,0.2,0.10526315789473684,0.0,0.0
13,0.052948843271423914,0.05334987593052109,0.0,1.0,0.049597855227882036,0.0,0.0,0.2,0.10526315789473684,0.0,0.0
14,0.057021831215379605,0.056451612903225805,0.0,1.0,0.05093833780160858,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
15,0.06109481915933529,0.05707196029776675,0.0,1.0,0.05227882037533512,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
16,0.06516780710329098,0.06141439205955335,0.0,1.0,0.057640750670241284,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
17,0.06924079504724666,0.06761786600496278,0.0,1.0,0.064343163538874,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
18,0.07331378299120235,0.0707196029776675,0.0,1.0,0.06702412868632708,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
19,0.07738677093515803,0.07568238213399504,0.0,1.0,0.06836461126005362,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
20,0.08145975887911372,0.08126550868486353,0.0,1.0,0.07640750670241286,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
21,0.0855327468230694,0.08560794044665013,0.0,1.0,0.07908847184986595,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
22,0.08960573476702509,0.08933002481389578,0.0,1.0,0.08579088471849866,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
23,0.09367872271098078,0.09181141439205956,0.0,1.0,0.08579088471849866,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
24,0.09775171065493646,0.09429280397022333,0.0,1.0,0.08847184986595175,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
25,0.10182469859889215,0.09739454094292804,0.0,1.0,0.09115281501340483,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
26,0.10589768654284783,0.1011166253101737,0.0,1.0,0.09517426273458444,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
27,0.10997067448680352,0.10483870967741936,0.0,1.0,0.09919571045576407,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
28,0.11404366243075921,0.10794044665012408,0.0,1.0,0.10187667560321716,0.0,0.0,0.2,0.10526315789473684,0.1,0.1
29,0.11811665037471489,0.11228287841191067,0.0,1.0,0.1032171581769437,0.1,0.07142857142857142,0.2,0.10526315789473684,0.1,0.1
30,0.12218963831867058,0.11600496277915633,0.0,1.0,0.10991957104557641,0.1,0.07142857142857142,0.2,0.10526315789473684,0.1,0.1
31,0.12626262626262627,0.11724565756823821,0.0,1.0,0.11126005361930295,0.1,0.07142857142857142,0.2,0.10526315789473684,0.1,0.1
32,0.13033561420658196,0.11972704714640199,0.0,1.0,0.1126005361930295,0.1,0.07142857142857142,0.3,0.15789473684210525,0.2,0.2
33,0.13440860215053763,0.1228287841191067,0.0,1.0,0.11394101876675604,0.1,0.07142857142857142,0.3,0.15789473684210525,0.2,0.2
34,0.13848159009449332,0.1259305210918114,0.0,1.0,0.11796246648793565,0.1,0.07142857142857142,0.3,0.15789473684210525,0.2,0.2
35,0.142554578038449,0.12841191066997518,0.0,1.0,0.1193029490616622,0.1,0.07142857142857142,0.3,0.15789473684210525,0.2,0.2
36,0.1466275659824047,0.1327543424317618,0.0,1.0,0.12198391420911528,0.1,0.07142857142857142,0.3,0.15789473684210525,0.2,0.2
37,0.15070055392636036,0.13647642679900746,0.0,1.0,0.1260053619302949,0.2,0.14285714285714285,0.3,0.15789473684210525,0.2,0.2
38,0.15477354187031606,0.14205955334987594,0.0,1.0,0.128686327077748,0.2,0.14285714285714285,0.3,0.15789473684210525,0.2,0.2
39,0.15884652981427175,0.14578163771712158,0.0,1.0,0.13136729222520108,0.2,0.14285714285714285,0.3,0.15789473684210525,0.2,0.2
40,0.16291951775822744,0.14826302729528537,0.0,1.0,0.13270777479892762,0.2,0.14285714285714285,0.3,0.15789473684210525,0.2,0.2
41,0.16699250570218313,0.1501240694789082,0.0,1.0,0.1353887399463807,0.2,0.14285714285714285,0.3,0.15789473684210525,0.2,0.2
42,0.1710654936461388,0.1532258064516129,0.0,1.0,0.14075067024128687,0.2,0.14285714285714285,0.3,0.15789473684210525,0.2,0.2
43,0.17513848159009449,0.15694789081885857,0.0,1.0,0.14343163538873996,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
44,0.17921146953405018,0.1600496277915633,0.0,1.0,0.14611260053619302,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
45,0.18328445747800587,0.163151364764268,0.0,1.0,0.1487935656836461,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
46,0.18735744542196156,0.16501240694789082,0.0,1.0,0.15013404825737264,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
47,0.19143043336591722,0.17121588089330025,0.0,1.0,0.1581769436997319,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
48,0.19550342130987292,0.17679900744416874,0.0,1.0,0.16219839142091153,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
49,0.1995764092538286,0.1805210918114144,0.0,1.0,0.16353887399463807,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
50,0.2036493971977843,0.18424317617866004,0.0,1.0,0.16621983914209115,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
51,0.20772238514174,0.1892059553349876,0.0,1.0,0.1675603217158177,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
52,0.21179537308569565,0.19292803970223324,0.0,1.0,0.17024128686327078,0.3,0.21428571428571427,0.3,0.15789473684210525,0.2,0.2
53,0.21586836102965135,0.19851116625310175,0.0,1.0,0.1742627345844504,0.4,0.2857142857142857,0.3,0.15789473684210525,0.2,0.2
54,0.21994134897360704,0.2053349875930521,0.0,1.0,0.18096514745308312,0.4,0.2857142857142857,0.3,0.15789473684210525,0.3,0.3
55,0.22401433691756273,0.20843672456575682,0.0,1.0,0.18498659517426275,0.4,0.2857142857142857,0.3,0.15789473684210525,0.3,0.3
