Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.005708848715509039,0.0,0.4,0.007079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
2,0.008362602441879913,0.011417697431018078,0.0,0.8,0.01415929203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
3,0.012543903662819869,0.017126546146527116,0.0,1.0,0.021238938053097345,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
4,0.016725204883759826,0.019029495718363463,0.0,1.0,0.021238938053097345,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
5,0.020906506104699782,0.022835394862036156,0.0,1.0,0.023008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
6,0.025087807325639738,0.030447193149381543,0.0,1.0,0.03185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
7,0.029269108546579697,0.03330161750713606,0.0,1.0,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
8,0.03345040976751965,0.037107516650808754,0.0,1.0,0.04070796460176991,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
9,0.03763171098845961,0.04186489058039962,0.0,1.0,0.04601769911504425,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
10,0.041813012209399564,0.047573739295908656,0.0,1.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
11,0.04599431343033952,0.0532825880114177,0.0,1.0,0.0584070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
12,0.050175614651279475,0.05708848715509039,0.0,1.0,0.061946902654867256,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
13,0.054356915872219434,0.060894386298763085,0.0,1.0,0.06371681415929203,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
14,0.05853821709315939,0.06565176022835395,0.0,1.0,0.07079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
15,0.06271951831409935,0.07421503330161751,0.0,1.0,0.07964601769911504,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
16,0.0669008195350393,0.0780209324452902,0.0,1.0,0.08672566371681416,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
17,0.07108212075597926,0.08468125594671741,0.0,1.0,0.09557522123893805,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
18,0.07526342197691922,0.08753568030447194,0.0,1.0,0.09734513274336283,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
19,0.07944472319785917,0.08943862987630828,0.0,1.0,0.10088495575221239,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
20,0.08362602441879913,0.0922930542340628,0.0,1.0,0.10619469026548672,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
21,0.08780732563973909,0.09514747859181731,0.0,1.0,0.10619469026548672,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
22,0.09198862686067905,0.09990485252140818,0.0,1.0,0.11327433628318584,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
23,0.096169928081619,0.10846812559467174,0.0,1.0,0.12035398230088495,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
24,0.10035122930255895,0.11132254995242626,0.0,1.0,0.12389380530973451,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
25,0.10453253052349891,0.11607992388201713,0.0,1.0,0.12920353982300886,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.1,0.08333333333333333
26,0.10871383174443887,0.11893434823977164,0.0,1.0,0.13097345132743363,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.1,0.08333333333333333
