Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.0028544243577545195,0.0,0.2,0.0035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.0028544243577545195,0.0,0.2,0.0035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.004757373929590866,0.0,0.3,0.005309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.009514747859181731,0.0,0.6,0.010619469026548672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.012369172216936251,0.0,0.8,0.01415929203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.017126546146527116,0.0,1.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.01807802093244529,0.0,1.0,0.019469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.02093244529019981,0.0,1.0,0.023008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.025689819219790674,0.0,1.0,0.02831858407079646,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.029495718363463368,0.0,1.0,0.03185840707964602,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.035204567078972404,0.0,1.0,0.035398230088495575,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.039961941008563276,0.0,1.0,0.03716814159292035,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
13,0.054356915872219434,0.048525214081826834,0.0,1.0,0.04424778761061947,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
14,0.05853821709315939,0.049476688867745006,0.0,1.0,0.04424778761061947,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
15,0.06271951831409935,0.05423406279733587,0.0,1.0,0.05309734513274336,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
16,0.0669008195350393,0.060894386298763085,0.0,1.0,0.061946902654867256,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
17,0.07108212075597926,0.06374881065651761,0.0,1.0,0.06725663716814159,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
18,0.07526342197691922,0.06850618458610847,0.0,1.0,0.07079646017699115,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
19,0.07944472319785917,0.07040913415794481,0.0,1.0,0.07256637168141593,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
20,0.08362602441879913,0.071360608943863,0.0,1.0,0.0743362831858407,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
21,0.08780732563973909,0.07897240723120837,0.0,1.0,0.07964601769911504,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
22,0.09198862686067905,0.08087535680304472,0.0,1.0,0.08141592920353982,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
23,0.096169928081619,0.08372978116079924,0.0,1.0,0.08495575221238938,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
24,0.10035122930255895,0.09039010466222645,0.0,1.0,0.0920353982300885,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
25,0.10453253052349891,0.09514747859181731,0.0,1.0,0.09911504424778761,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
26,0.10871383174443887,0.09895337773549001,0.0,1.0,0.10088495575221239,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
27,0.11289513296537883,0.10371075166508087,0.0,1.0,0.10442477876106195,0.1,0.1,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
28,0.11707643418631879,0.10561370123691723,0.0,1.0,0.10442477876106195,0.1,0.1,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
29,0.12125773540725873,0.11132254995242626,0.0,1.0,0.1079646017699115,0.1,0.1,0.1,0.08333333333333333,0.0,0.0,0.1,0.08333333333333333
