Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.006660323501427212,0.0,0.2,0.0035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.011417697431018078,0.0,0.5,0.008849557522123894,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.015223596574690771,0.0,0.8,0.01415929203539823,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.021883920076117985,0.0,1.0,0.024778761061946902,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.02664129400570885,0.0,1.0,0.02831858407079646,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.028544243577545196,0.0,1.0,0.02831858407079646,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.03425309229305423,0.0,1.0,0.035398230088495575,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.037107516650808754,0.0,1.0,0.04070796460176991,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.039961941008563276,0.0,1.0,0.04070796460176991,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.04376784015223597,0.0,1.0,0.047787610619469026,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.046622264509990484,0.0,1.0,0.05132743362831858,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.049476688867745006,0.0,1.0,0.05486725663716814,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
13,0.054356915872219434,0.05423406279733587,0.0,1.0,0.06017699115044248,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
14,0.05853821709315939,0.058039961941008564,0.0,1.0,0.06371681415929203,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
15,0.06271951831409935,0.06184586108468126,0.0,1.0,0.06725663716814159,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.0,0.0
16,0.0669008195350393,0.06660323501427212,0.0,1.0,0.07256637168141593,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.0,0.0
17,0.07108212075597926,0.06850618458610847,0.0,1.0,0.07610619469026549,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.0,0.0
18,0.07526342197691922,0.07231208372978117,0.0,1.0,0.07787610619469026,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.0,0.0
19,0.07944472319785917,0.0780209324452902,0.0,1.0,0.08495575221238938,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.0,0.0
20,0.08362602441879913,0.08468125594671741,0.0,1.0,0.09380530973451327,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
21,0.08780732563973909,0.09039010466222645,0.0,1.0,0.09911504424778761,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
22,0.09198862686067905,0.09324452901998097,0.0,1.0,0.09911504424778761,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
23,0.096169928081619,0.09990485252140818,0.0,1.0,0.10265486725663717,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
24,0.10035122930255895,0.10371075166508087,0.0,1.0,0.1079646017699115,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
25,0.10453253052349891,0.10466222645099905,0.0,1.0,0.10973451327433628,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
26,0.10871383174443887,0.10561370123691723,0.0,1.0,0.10973451327433628,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
27,0.11289513296537883,0.10751665080875357,0.0,1.0,0.11327433628318584,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
28,0.11707643418631879,0.11322549952426261,0.0,1.0,0.11858407079646018,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
29,0.12125773540725873,0.11607992388201713,0.0,1.0,0.12212389380530973,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
30,0.1254390366281987,0.12178877259752617,0.0,1.0,0.12743362831858407,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
31,0.12962033784913865,0.12178877259752617,0.0,1.0,0.12743362831858407,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
32,0.1338016390700786,0.12178877259752617,0.0,1.0,0.12743362831858407,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
33,0.13798294029101857,0.12559467174119887,0.0,1.0,0.12920353982300886,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
34,0.14216424151195853,0.12940057088487156,0.0,1.0,0.13451327433628318,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
35,0.1463455427328985,0.1351094196003806,0.0,1.0,0.13805309734513274,0.2,0.2,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
36,0.15052684395383845,0.13891531874405327,0.0,1.0,0.13982300884955753,0.2,0.2,0.1,0.08333333333333333,0.2,0.2,0.1,0.08333333333333333
37,0.15470814517477838,0.14367269267364416,0.0,1.0,0.1433628318584071,0.2,0.2,0.1,0.08333333333333333,0.2,0.2,0.1,0.08333333333333333
