Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.005708848715509039,0.0,0.4,0.007079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.011417697431018078,0.0,0.7,0.012389380530973451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.02093244529019981,0.0,1.0,0.019469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.022835394862036156,0.0,1.0,0.021238938053097345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.029495718363463368,0.0,1.0,0.03008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.03330161750713606,0.0,1.0,0.03008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.03615604186489058,0.0,1.0,0.03185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.04186489058039962,0.0,1.0,0.03716814159292035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.046622264509990484,0.0,1.0,0.04247787610619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.05137963843958135,0.0,1.0,0.04601769911504425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.056137012369172214,0.0,1.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.058991436726926735,0.0,1.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
13,0.054356915872219434,0.06184586108468126,0.0,1.0,0.05663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
14,0.05853821709315939,0.06565176022835395,0.0,1.0,0.06017699115044248,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
15,0.06271951831409935,0.06945765937202664,0.0,1.0,0.06548672566371681,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
16,0.0669008195350393,0.07706945765937202,0.0,1.0,0.0743362831858407,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
17,0.07108212075597926,0.08277830637488107,0.0,1.0,0.07964601769911504,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
18,0.07526342197691922,0.08658420551855375,0.0,1.0,0.08141592920353982,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
19,0.07944472319785917,0.0922930542340628,0.0,1.0,0.08849557522123894,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.08333333333333333
20,0.08362602441879913,0.09419600380589914,0.0,1.0,0.08849557522123894,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
21,0.08780732563973909,0.09895337773549001,0.0,1.0,0.0920353982300885,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
22,0.09198862686067905,0.10466222645099905,0.0,1.0,0.09734513274336283,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.1,0.08333333333333333
23,0.096169928081619,0.11322549952426261,0.0,1.0,0.10088495575221239,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.2,0.16666666666666666
24,0.10035122930255895,0.11417697431018078,0.0,1.0,0.10088495575221239,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.2,0.16666666666666666
25,0.10453253052349891,0.11607992388201713,0.0,1.0,0.10442477876106195,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.2,0.16666666666666666
26,0.10871383174443887,0.11988582302568981,0.0,1.0,0.10973451327433628,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.3,0.25
27,0.11289513296537883,0.12369172216936251,0.0,1.0,0.11327433628318584,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.3,0.25
28,0.11707643418631879,0.12654614652711704,0.0,1.0,0.11504424778761062,0.0,0.0,0.1,0.08333333333333333,0.1,0.1,0.3,0.25
29,0.12125773540725873,0.13225499524262607,0.0,1.0,0.12212389380530973,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.3,0.25
