Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.004757373929590866,0.0,0.3,0.005309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.007611798287345386,0.0,0.3,0.005309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.012369172216936251,0.0,0.4,0.007079646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.016175071360608945,0.0,0.5,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.02093244529019981,0.0,0.9,0.01592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.02759276879162702,0.0,1.0,0.023008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.03425309229305423,0.0,1.0,0.03008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.038058991436726926,0.0,1.0,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.04281636536631779,0.0,1.0,0.04247787610619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.04376784015223597,0.0,1.0,0.04247787610619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.047573739295908656,0.0,1.0,0.047787610619469026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.05042816365366318,0.0,1.0,0.05132743362831858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054356915872219434,0.05233111322549953,0.0,1.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05853821709315939,0.056137012369172214,0.0,1.0,0.05663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06271951831409935,0.05994291151284491,0.0,1.0,0.06017699115044248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0669008195350393,0.06565176022835395,0.0,1.0,0.06725663716814159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.07108212075597926,0.0675547098001903,0.0,1.0,0.06902654867256637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.07526342197691922,0.071360608943863,0.0,1.0,0.07256637168141593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.07944472319785917,0.07706945765937202,0.0,1.0,0.0743362831858407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.08362602441879913,0.0818268315889629,0.0,1.0,0.07964601769911504,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
21,0.08780732563973909,0.08563273073263558,0.0,1.0,0.08141592920353982,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
22,0.09198862686067905,0.09039010466222645,0.0,1.0,0.08495575221238938,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
23,0.096169928081619,0.09419600380589914,0.0,1.0,0.08672566371681416,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
24,0.10035122930255895,0.09990485252140818,0.0,1.0,0.0920353982300885,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
