Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004043344654698367,0.014084507042253521,0.0,0.1,0.043478260869565216,0.0,0.0,0.0,0.0
2,0.008086689309396733,0.014084507042253521,0.0,0.1,0.043478260869565216,0.0,0.0,0.0,0.0
3,0.012130033964095099,0.014084507042253521,0.0,0.1,0.043478260869565216,0.0,0.0,0.0,0.0
4,0.016173378618793467,0.04225352112676056,0.0,0.1,0.043478260869565216,0.0,0.0,0.1,0.047619047619047616
5,0.020216723273491832,0.04225352112676056,0.0,0.1,0.043478260869565216,0.0,0.0,0.1,0.047619047619047616
6,0.024260067928190198,0.04225352112676056,0.0,0.1,0.043478260869565216,0.0,0.0,0.1,0.047619047619047616
7,0.028303412582888564,0.04225352112676056,0.0,0.1,0.043478260869565216,0.0,0.0,0.1,0.047619047619047616
8,0.03234675723758693,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
9,0.036390101892285295,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
10,0.040433446546983665,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
11,0.044476791201682034,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
12,0.048520135856380396,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
13,0.052563480511078765,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
14,0.05660682516577713,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
15,0.0606501698204755,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
16,0.06469351447517387,0.056338028169014086,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.1,0.047619047619047616
17,0.06873685912987224,0.07042253521126761,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.2,0.09523809523809523
18,0.07278020378457059,0.07042253521126761,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.2,0.09523809523809523
19,0.07682354843926896,0.07042253521126761,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.2,0.09523809523809523
20,0.08086689309396733,0.07042253521126761,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.2,0.09523809523809523
21,0.0849102377486657,0.07042253521126761,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.2,0.09523809523809523
22,0.08895358240336407,0.07042253521126761,0.0,0.1,0.043478260869565216,0.1,0.07692307692307693,0.2,0.09523809523809523
23,0.09299692705806242,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
24,0.09704027171276079,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
25,0.10108361636745916,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
26,0.10512696102215753,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
27,0.1091703056768559,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
28,0.11321365033155426,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
29,0.11725699498625262,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
30,0.121300339640951,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
31,0.12534368429564935,0.08450704225352113,0.0,0.1,0.043478260869565216,0.2,0.15384615384615385,0.2,0.09523809523809523
32,0.12938702895034773,0.09859154929577464,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
33,0.1334303736050461,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
34,0.13747371825974447,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
35,0.14151706291444283,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
36,0.14556040756914118,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
37,0.14960375222383956,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
38,0.15364709687853792,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
39,0.1576904415332363,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
40,0.16173378618793466,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
41,0.165777130842633,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
42,0.1698204754973314,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
43,0.17386382015202975,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
44,0.17790716480672814,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
45,0.1819505094614265,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
46,0.18599385411612485,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
47,0.19003719877082323,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
48,0.19408054342552158,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
49,0.19812388808021997,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
50,0.20216723273491832,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
51,0.20621057738961668,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
52,0.21025392204431506,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
53,0.21429726669901342,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
54,0.2183406113537118,0.11267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
55,0.22238395600841016,0.1267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
56,0.2264273006631085,0.1267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
57,0.2304706453178069,0.1267605633802817,0.0,0.2,0.08695652173913043,0.2,0.15384615384615385,0.2,0.09523809523809523
58,0.23451398997250525,0.14084507042253522,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.2,0.09523809523809523
59,0.23855733462720363,0.15492957746478872,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.3,0.14285714285714285
60,0.242600679281902,0.15492957746478872,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.3,0.14285714285714285
61,0.24664402393660034,0.15492957746478872,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.3,0.14285714285714285
62,0.2506873685912987,0.16901408450704225,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.3,0.14285714285714285
63,0.2547307132459971,0.18309859154929578,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.4,0.19047619047619047
64,0.25877405790069546,0.18309859154929578,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.4,0.19047619047619047
65,0.2628174025553938,0.18309859154929578,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.4,0.19047619047619047
66,0.2668607472100922,0.18309859154929578,0.0,0.3,0.13043478260869565,0.2,0.15384615384615385,0.4,0.19047619047619047
67,0.27090409186479053,0.2112676056338028,0.0,0.4,0.17391304347826086,0.2,0.15384615384615385,0.5,0.23809523809523808
68,0.27494743651948894,0.2112676056338028,0.0,0.4,0.17391304347826086,0.2,0.15384615384615385,0.5,0.23809523809523808
69,0.2789907811741873,0.22535211267605634,0.0,0.4,0.17391304347826086,0.2,0.15384615384615385,0.5,0.23809523809523808
70,0.28303412582888565,0.22535211267605634,0.0,0.4,0.17391304347826086,0.2,0.15384615384615385,0.5,0.23809523809523808
71,0.287077470483584,0.23943661971830985,0.0,0.4,0.17391304347826086,0.3,0.23076923076923078,0.5,0.23809523809523808
72,0.29112081513828236,0.23943661971830985,0.0,0.4,0.17391304347826086,0.3,0.23076923076923078,0.5,0.23809523809523808
73,0.2951641597929808,0.2535211267605634,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.5,0.23809523809523808
74,0.29920750444767913,0.2535211267605634,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.5,0.23809523809523808
75,0.3032508491023775,0.2535211267605634,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.5,0.23809523809523808
76,0.30729419375707584,0.2676056338028169,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.6,0.2857142857142857
77,0.3113375384117742,0.2676056338028169,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.6,0.2857142857142857
78,0.3153808830664726,0.2676056338028169,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.6,0.2857142857142857
79,0.31942422772117096,0.2676056338028169,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.6,0.2857142857142857
80,0.3234675723758693,0.28169014084507044,0.0,0.5,0.21739130434782608,0.3,0.23076923076923078,0.6,0.2857142857142857
81,0.32751091703056767,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
82,0.331554261685266,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
83,0.33559760633996444,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
84,0.3396409509946628,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
85,0.34368429564936115,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
86,0.3477276403040595,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
87,0.35177098495875786,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
88,0.35581432961345627,0.30985915492957744,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.6,0.2857142857142857
89,0.3598576742681546,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
90,0.363901018922853,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
91,0.36794436357755134,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
92,0.3719877082322497,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
93,0.3760310528869481,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
94,0.38007439754164646,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
95,0.3841177421963448,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
96,0.38816108685104317,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
97,0.3922044315057415,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
98,0.39624777616043994,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
99,0.4002911208151383,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
100,0.40433446546983665,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
101,0.408377810124535,0.323943661971831,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.7,0.3333333333333333
102,0.41242115477923336,0.352112676056338,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.8,0.38095238095238093
103,0.41646449943393177,0.36619718309859156,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.8,0.38095238095238093
104,0.4205078440886301,0.36619718309859156,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.8,0.38095238095238093
105,0.4245511887433285,0.36619718309859156,0.0,0.5,0.21739130434782608,0.5,0.38461538461538464,0.8,0.38095238095238093
106,0.42859453339802683,0.38028169014084506,0.0,0.6,0.2608695652173913,0.5,0.38461538461538464,0.8,0.38095238095238093
107,0.4326378780527252,0.38028169014084506,0.0,0.6,0.2608695652173913,0.5,0.38461538461538464,0.8,0.38095238095238093
108,0.4366812227074236,0.38028169014084506,0.0,0.6,0.2608695652173913,0.5,0.38461538461538464,0.8,0.38095238095238093
109,0.44072456736212196,0.38028169014084506,0.0,0.6,0.2608695652173913,0.5,0.38461538461538464,0.8,0.38095238095238093
110,0.4447679120168203,0.38028169014084506,0.0,0.6,0.2608695652173913,0.5,0.38461538461538464,0.8,0.38095238095238093
111,0.44881125667151867,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
112,0.452854601326217,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
113,0.45689794598091543,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
114,0.4609412906356138,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
115,0.46498463529031214,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
116,0.4690279799450105,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
117,0.47307132459970885,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
118,0.47711466925440726,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
119,0.4811580139091056,0.4225352112676056,0.0,0.8,0.34782608695652173,0.5,0.38461538461538464,0.9,0.42857142857142855
120,0.485201358563804,0.4507042253521127,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,0.9,0.42857142857142855
121,0.48924470321850233,0.4507042253521127,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,0.9,0.42857142857142855
122,0.4932880478732007,0.4507042253521127,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,0.9,0.42857142857142855
123,0.4973313925278991,0.4507042253521127,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,0.9,0.42857142857142855
124,0.5013747371825974,0.4507042253521127,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,0.9,0.42857142857142855
125,0.5054180818372959,0.4647887323943662,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.47619047619047616
126,0.5094614264919942,0.4647887323943662,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.47619047619047616
127,0.5135047711466926,0.4647887323943662,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.47619047619047616
128,0.5175481158013909,0.4647887323943662,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.47619047619047616
129,0.5215914604560893,0.4647887323943662,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.47619047619047616
130,0.5256348051107876,0.4788732394366197,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.5238095238095238
131,0.529678149765486,0.4788732394366197,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.5238095238095238
132,0.5337214944201844,0.4788732394366197,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.5238095238095238
133,0.5377648390748827,0.4788732394366197,0.0,0.9,0.391304347826087,0.6,0.46153846153846156,1.0,0.5238095238095238
134,0.5418081837295811,0.5070422535211268,0.0,1.0,0.43478260869565216,0.6,0.46153846153846156,1.0,0.5714285714285714
135,0.5458515283842795,0.5070422535211268,0.0,1.0,0.43478260869565216,0.6,0.46153846153846156,1.0,0.5714285714285714
136,0.5498948730389779,0.5211267605633803,0.0,1.0,0.43478260869565216,0.7,0.5384615384615384,1.0,0.5714285714285714
137,0.5539382176936762,0.5211267605633803,0.0,1.0,0.43478260869565216,0.7,0.5384615384615384,1.0,0.5714285714285714
138,0.5579815623483746,0.5211267605633803,0.0,1.0,0.43478260869565216,0.7,0.5384615384615384,1.0,0.5714285714285714
139,0.562024907003073,0.5492957746478874,0.0,1.0,0.43478260869565216,0.8,0.6153846153846154,1.0,0.6190476190476191
140,0.5660682516577713,0.5492957746478874,0.0,1.0,0.43478260869565216,0.8,0.6153846153846154,1.0,0.6190476190476191
141,0.5701115963124697,0.5492957746478874,0.0,1.0,0.43478260869565216,0.8,0.6153846153846154,1.0,0.6190476190476191
142,0.574154940967168,0.5492957746478874,0.0,1.0,0.43478260869565216,0.8,0.6153846153846154,1.0,0.6190476190476191
143,0.5781982856218664,0.5633802816901409,0.0,1.0,0.4782608695652174,0.8,0.6153846153846154,1.0,0.6190476190476191
144,0.5822416302765647,0.5633802816901409,0.0,1.0,0.4782608695652174,0.8,0.6153846153846154,1.0,0.6190476190476191
145,0.5862849749312632,0.5633802816901409,0.0,1.0,0.4782608695652174,0.8,0.6153846153846154,1.0,0.6190476190476191
146,0.5903283195859615,0.5633802816901409,0.0,1.0,0.4782608695652174,0.8,0.6153846153846154,1.0,0.6190476190476191
147,0.5943716642406599,0.5774647887323944,0.0,1.0,0.5217391304347826,0.8,0.6153846153846154,1.0,0.6190476190476191
148,0.5984150088953583,0.5774647887323944,0.0,1.0,0.5217391304347826,0.8,0.6153846153846154,1.0,0.6190476190476191
149,0.6024583535500566,0.5915492957746479,0.0,1.0,0.5217391304347826,0.8,0.6153846153846154,1.0,0.6190476190476191
150,0.606501698204755,0.6338028169014085,0.0,1.0,0.5652173913043478,0.8,0.6153846153846154,1.0,0.6190476190476191
151,0.6105450428594533,0.6338028169014085,0.0,1.0,0.5652173913043478,0.8,0.6153846153846154,1.0,0.6190476190476191
152,0.6145883875141517,0.647887323943662,0.0,1.0,0.5652173913043478,0.8,0.6153846153846154,1.0,0.6666666666666666
153,0.61863173216885,0.647887323943662,0.0,1.0,0.5652173913043478,0.8,0.6153846153846154,1.0,0.6666666666666666
154,0.6226750768235484,0.6619718309859155,0.0,1.0,0.6086956521739131,0.8,0.6153846153846154,1.0,0.6666666666666666
155,0.6267184214782469,0.6619718309859155,0.0,1.0,0.6086956521739131,0.8,0.6153846153846154,1.0,0.6666666666666666
156,0.6307617661329452,0.676056338028169,0.0,1.0,0.6086956521739131,0.8,0.6153846153846154,1.0,0.7142857142857143
157,0.6348051107876436,0.6901408450704225,0.3333333333333333,1.0,0.6521739130434783,0.8,0.6153846153846154,1.0,0.7142857142857143
158,0.6388484554423419,0.6901408450704225,0.3333333333333333,1.0,0.6521739130434783,0.8,0.6153846153846154,1.0,0.7142857142857143
159,0.6428918000970403,0.6901408450704225,0.3333333333333333,1.0,0.6521739130434783,0.8,0.6153846153846154,1.0,0.7142857142857143
160,0.6469351447517386,0.704225352112676,0.6666666666666666,1.0,0.6521739130434783,0.8,0.6153846153846154,1.0,0.7619047619047619
161,0.650978489406437,0.704225352112676,0.6666666666666666,1.0,0.6521739130434783,0.8,0.6153846153846154,1.0,0.7619047619047619
162,0.6550218340611353,0.7183098591549296,0.6666666666666666,1.0,0.6521739130434783,0.9,0.6923076923076923,1.0,0.7619047619047619
163,0.6590651787158337,0.7183098591549296,0.6666666666666666,1.0,0.6521739130434783,0.9,0.6923076923076923,1.0,0.7619047619047619
164,0.663108523370532,0.7183098591549296,0.6666666666666666,1.0,0.6521739130434783,0.9,0.6923076923076923,1.0,0.7619047619047619
165,0.6671518680252305,0.7323943661971831,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.7619047619047619
166,0.6711952126799289,0.7323943661971831,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.7619047619047619
167,0.6752385573346272,0.7323943661971831,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.7619047619047619
168,0.6792819019893256,0.7323943661971831,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.7619047619047619
169,0.6833252466440239,0.7323943661971831,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.7619047619047619
170,0.6873685912987223,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
171,0.6914119359534207,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
172,0.695455280608119,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
173,0.6994986252628174,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
174,0.7035419699175157,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
175,0.7075853145722142,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
176,0.7116286592269125,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
177,0.7156720038816109,0.7464788732394366,0.6666666666666666,1.0,0.6956521739130435,0.9,0.6923076923076923,1.0,0.8095238095238095
178,0.7197153485363093,0.7605633802816901,1.0,1.0,0.6956521739130435,1.0,0.7692307692307693,1.0,0.8095238095238095
179,0.7237586931910076,0.7746478873239436,1.0,1.0,0.7391304347826086,1.0,0.7692307692307693,1.0,0.8095238095238095
180,0.727802037845706,0.7887323943661971,1.0,1.0,0.782608695652174,1.0,0.7692307692307693,1.0,0.8095238095238095
181,0.7318453825004043,0.7887323943661971,1.0,1.0,0.782608695652174,1.0,0.7692307692307693,1.0,0.8095238095238095
182,0.7358887271551027,0.8169014084507042,1.0,1.0,0.8260869565217391,1.0,0.7692307692307693,1.0,0.8571428571428571
183,0.739932071809801,0.8169014084507042,1.0,1.0,0.8260869565217391,1.0,0.7692307692307693,1.0,0.8571428571428571
184,0.7439754164644994,0.8309859154929577,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.8571428571428571
185,0.7480187611191979,0.8309859154929577,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.8571428571428571
186,0.7520621057738962,0.8309859154929577,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.8571428571428571
187,0.7561054504285946,0.8309859154929577,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.8571428571428571
188,0.7601487950832929,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
189,0.7641921397379913,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
190,0.7682354843926896,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
191,0.772278829047388,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
192,0.7763221737020863,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
193,0.7803655183567847,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
194,0.784408863011483,0.8450704225352113,1.0,1.0,0.8260869565217391,1.0,0.8461538461538461,1.0,0.9047619047619048
195,0.7884522076661815,0.8591549295774648,1.0,1.0,0.8260869565217391,1.0,0.9230769230769231,1.0,0.9047619047619048
196,0.7924955523208799,0.8591549295774648,1.0,1.0,0.8260869565217391,1.0,0.9230769230769231,1.0,0.9047619047619048
197,0.7965388969755782,0.8591549295774648,1.0,1.0,0.8260869565217391,1.0,0.9230769230769231,1.0,0.9047619047619048
