Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.009259259259259259,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.018518518518518517,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.023148148148148147,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.023148148148148147,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.027777777777777776,0.0,0.2,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029074597109154346,0.037037037037037035,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
8,0.03322811098189068,0.037037037037037035,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
9,0.03738162485462702,0.041666666666666664,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
10,0.04153513872736335,0.046296296296296294,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
11,0.04568865260009968,0.06018518518518518,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
12,0.04984216647283602,0.06944444444444445,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
13,0.05399568034557235,0.06944444444444445,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
14,0.05814919421830869,0.06944444444444445,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
15,0.062302708091045024,0.06944444444444445,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
16,0.06645622196378136,0.07407407407407407,0.0,0.4,0.11764705882352941,0.1,0.047619047619047616,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
17,0.0706097358365177,0.08333333333333333,0.0,0.4,0.11764705882352941,0.1,0.047619047619047616,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
18,0.07476324970925403,0.09259259259259259,0.0,0.4,0.11764705882352941,0.1,0.047619047619047616,0.0,0.0,0.3,0.21428571428571427,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
19,0.07891676358199036,0.10648148148148148,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
20,0.0830702774547267,0.1111111111111111,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
