Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.004170837504170837,0.011627906976744186,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.046511627906976744,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.046511627906976744,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.046511627906976744,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.046511627906976744,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.046511627906976744,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.046511627906976744,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.05813953488372093,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.05813953488372093,0.0,0.2,0.2,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.08139534883720931,0.0,0.2,0.2,0.3,0.17647058823529413,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.09302325581395349,0.0,0.2,0.2,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.0,0.0
12,0.05005005005005005,0.09302325581395349,0.0,0.2,0.2,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.0,0.0
13,0.05422088755422089,0.10465116279069768,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.0,0.0
14,0.05839172505839173,0.10465116279069768,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.0,0.0
15,0.06256256256256257,0.11627906976744186,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
16,0.0667334000667334,0.12790697674418605,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
17,0.07090423757090424,0.12790697674418605,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
18,0.07507507507507508,0.12790697674418605,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
19,0.07924591257924592,0.12790697674418605,0.0,0.3,0.3,0.3,0.17647058823529413,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
20,0.08341675008341674,0.13953488372093023,0.0,0.3,0.3,0.4,0.23529411764705882,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
21,0.08758758758758758,0.13953488372093023,0.0,0.3,0.3,0.4,0.23529411764705882,0.1,0.06666666666666667,0.1,0.058823529411764705,0.1,0.1
22,0.09175842509175842,0.1511627906976744,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
23,0.09592926259592927,0.1511627906976744,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
24,0.1001001001001001,0.1511627906976744,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
25,0.10427093760427093,0.1511627906976744,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
26,0.10844177510844177,0.1511627906976744,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
27,0.11261261261261261,0.1511627906976744,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
28,0.11678345011678345,0.16279069767441862,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.2,0.11764705882352941,0.1,0.1
29,0.12095428762095428,0.1744186046511628,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
30,0.12512512512512514,0.1744186046511628,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
31,0.12929596262929596,0.1744186046511628,0.0,0.3,0.3,0.4,0.23529411764705882,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
32,0.1334668001334668,0.18604651162790697,0.0,0.3,0.3,0.5,0.29411764705882354,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
33,0.13763763763763764,0.18604651162790697,0.0,0.3,0.3,0.5,0.29411764705882354,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
34,0.14180847514180847,0.18604651162790697,0.0,0.3,0.3,0.5,0.29411764705882354,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
35,0.14597931264597933,0.18604651162790697,0.0,0.3,0.3,0.5,0.29411764705882354,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
