Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004072987943955686,0.004342431761786601,0.0,0.1,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008145975887911373,0.01054590570719603,0.0,0.1,0.0013404825737265416,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012218963831867057,0.014267990074441687,0.0,0.2,0.002680965147453083,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
4,0.016291951775822745,0.019851116625310174,0.0,0.3,0.004021447721179625,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
5,0.02036493971977843,0.02543424317617866,0.0,0.4,0.005361930294906166,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
6,0.024437927663734114,0.02977667493796526,0.0,0.4,0.005361930294906166,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
7,0.028510915607689803,0.033498759305210915,0.0,0.5,0.006702412868632708,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
8,0.03258390355164549,0.03660049627791563,0.0,0.5,0.006702412868632708,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
9,0.036656891495601175,0.04094292803970223,0.0,0.6,0.00804289544235925,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
10,0.04072987943955686,0.04404466501240695,0.0,0.6,0.00804289544235925,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
11,0.044802867383512544,0.04962779156327544,0.0,0.7,0.00938337801608579,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
12,0.04887585532746823,0.05086848635235732,0.0,0.7,0.00938337801608579,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
13,0.052948843271423914,0.05272952853598015,0.0,0.8,0.010723860589812333,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
14,0.057021831215379605,0.056451612903225805,0.0,0.8,0.010723860589812333,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
15,0.06109481915933529,0.060794044665012405,0.0,0.8,0.010723860589812333,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
16,0.06516780710329098,0.06575682382133995,0.0,1.0,0.0160857908847185,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
17,0.06924079504724666,0.06885856079404466,0.0,1.0,0.0160857908847185,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
18,0.07331378299120235,0.07320099255583126,0.0,1.0,0.020107238605898123,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
19,0.07738677093515803,0.07754342431761786,0.0,1.0,0.021447721179624665,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
20,0.08145975887911372,0.08312655086848635,0.0,1.0,0.022788203753351208,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
21,0.0855327468230694,0.08746898263027296,0.0,1.0,0.024128686327077747,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
22,0.08960573476702509,0.09057071960297766,0.0,1.0,0.024128686327077747,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
23,0.09367872271098078,0.09305210918114144,0.0,1.0,0.024128686327077747,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
24,0.09775171065493646,0.09429280397022333,0.0,1.0,0.024128686327077747,0.0,0.0,0.1,0.05263157894736842,0.0,0.0
