Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004153513872736335,0.003676470588235294,0.0,0.0,0.0,0.1,0.006060606060606061,0.0,0.0
2,0.00830702774547267,0.006433823529411764,0.0,0.0,0.0,0.3,0.01818181818181818,0.0,0.0
3,0.012460541618209005,0.011948529411764705,0.0,0.0,0.0,0.4,0.024242424242424242,0.0,0.0
4,0.01661405549094534,0.019301470588235295,0.0,0.0,0.0,0.5,0.030303030303030304,0.0,0.0
5,0.020767569363681675,0.03125,0.0,0.0,0.0,0.8,0.048484848484848485,0.0,0.0
6,0.02492108323641801,0.03952205882352941,0.0,0.0,0.0,0.8,0.048484848484848485,0.1,0.034482758620689655
7,0.029074597109154346,0.04963235294117647,0.0,0.0,0.0,0.8,0.048484848484848485,0.1,0.034482758620689655
8,0.03322811098189068,0.05698529411764706,0.0,0.0,0.0,0.9,0.05454545454545454,0.2,0.06896551724137931
9,0.03738162485462702,0.06433823529411764,0.0,0.1,0.0064516129032258064,0.9,0.05454545454545454,0.3,0.10344827586206896
10,0.04153513872736335,0.07077205882352941,0.0,0.1,0.0064516129032258064,1.0,0.06060606060606061,0.3,0.10344827586206896
11,0.04568865260009968,0.07904411764705882,0.0,0.2,0.012903225806451613,1.0,0.06060606060606061,0.4,0.13793103448275862
12,0.04984216647283602,0.08639705882352941,0.0,0.2,0.012903225806451613,1.0,0.06666666666666667,0.5,0.1724137931034483
13,0.05399568034557235,0.09926470588235294,0.0,0.3,0.01935483870967742,1.0,0.10303030303030303,0.6,0.20689655172413793
14,0.05814919421830869,0.11121323529411764,0.0,0.5,0.03225806451612903,1.0,0.12121212121212122,0.7,0.2413793103448276
15,0.062302708091045024,0.1213235294117647,0.0,0.5,0.03225806451612903,1.0,0.1393939393939394,1.0,0.41379310344827586
16,0.06645622196378136,0.1323529411764706,0.0,0.7,0.04516129032258064,1.0,0.17575757575757575,1.0,0.4482758620689655
17,0.0706097358365177,0.1332720588235294,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4482758620689655
18,0.07476324970925403,0.13602941176470587,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4482758620689655
19,0.07891676358199036,0.13786764705882354,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4827586206896552
20,0.0830702774547267,0.13970588235294118,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4827586206896552
21,0.08722379132746304,0.14246323529411764,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4827586206896552
22,0.09137730520019936,0.14430147058823528,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4827586206896552
23,0.0955308190729357,0.1488970588235294,0.0,0.7,0.04516129032258064,1.0,0.18181818181818182,1.0,0.4827586206896552
