Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.003861003861003861,0.0,0.3,0.0024671052631578946,0.0,0.0
2,0.008309788931361143,0.007722007722007722,0.0,0.9,0.007401315789473684,0.0,0.0
3,0.012464683397041714,0.014800514800514801,0.0,1.0,0.015625,0.0,0.0
4,0.016619577862722286,0.01866151866151866,0.0,1.0,0.02055921052631579,0.0,0.0
5,0.02077447232840286,0.02252252252252252,0.0,1.0,0.023026315789473683,0.0,0.0
6,0.02492936679408343,0.02445302445302445,0.0,1.0,0.024671052631578948,0.0,0.0
7,0.029084261259764002,0.028314028314028315,0.0,1.0,0.02631578947368421,0.0,0.0
8,0.03323915572544457,0.032175032175032175,0.0,1.0,0.03042763157894737,0.0,0.0
9,0.03739405019112515,0.03474903474903475,0.0,1.0,0.03289473684210526,0.0,0.0
10,0.04154894465680572,0.03861003861003861,0.0,1.0,0.03453947368421053,0.1,0.07692307692307693
11,0.04570383912248629,0.04182754182754183,0.0,1.0,0.03782894736842105,0.1,0.07692307692307693
12,0.04985873358816686,0.04504504504504504,0.0,1.0,0.04111842105263158,0.1,0.07692307692307693
13,0.054013628053847434,0.0489060489060489,0.0,1.0,0.044407894736842105,0.1,0.07692307692307693
14,0.058168522519528004,0.055341055341055344,0.0,1.0,0.05180921052631579,0.1,0.07692307692307693
15,0.062323416985208574,0.05855855855855856,0.0,1.0,0.055098684210526314,0.1,0.07692307692307693
16,0.06647831145088914,0.06177606177606178,0.0,1.0,0.05838815789473684,0.1,0.07692307692307693
17,0.07063320591656971,0.06563706563706563,0.0,1.0,0.06085526315789474,0.1,0.07692307692307693
18,0.0747881003822503,0.0694980694980695,0.0,1.0,0.06414473684210527,0.1,0.07692307692307693
19,0.07894299484793087,0.074002574002574,0.0,1.0,0.06990131578947369,0.1,0.07692307692307693
20,0.08309788931361144,0.07657657657657657,0.0,1.0,0.07154605263157894,0.1,0.07692307692307693
21,0.087252783779292,0.08108108108108109,0.0,1.0,0.07648026315789473,0.1,0.07692307692307693
22,0.09140767824497258,0.08365508365508366,0.0,1.0,0.07894736842105263,0.1,0.07692307692307693
23,0.09556257271065315,0.08815958815958816,0.0,1.0,0.08141447368421052,0.1,0.07692307692307693
24,0.09971746717633372,0.09009009009009009,0.0,1.0,0.08305921052631579,0.1,0.07692307692307693
25,0.1038723616420143,0.09523809523809523,0.0,1.0,0.08717105263157894,0.1,0.07692307692307693
26,0.10802725610769487,0.10038610038610038,0.0,1.0,0.09210526315789473,0.1,0.07692307692307693
27,0.11218215057337544,0.1036036036036036,0.0,1.0,0.09539473684210527,0.1,0.07692307692307693
28,0.11633704503905601,0.10746460746460747,0.0,1.0,0.09950657894736842,0.1,0.07692307692307693
29,0.12049193950473658,0.11003861003861004,0.0,1.0,0.10197368421052631,0.1,0.07692307692307693
30,0.12464683397041715,0.11647361647361647,0.0,1.0,0.10773026315789473,0.1,0.07692307692307693
31,0.12880172843609772,0.11969111969111969,0.0,1.0,0.11101973684210527,0.1,0.07692307692307693
32,0.1329566229017783,0.12355212355212356,0.0,1.0,0.11430921052631579,0.1,0.07692307692307693
33,0.13711151736745886,0.12548262548262548,0.0,1.0,0.11595394736842106,0.1,0.07692307692307693
34,0.14126641183313943,0.12934362934362933,0.0,1.0,0.12006578947368421,0.1,0.07692307692307693
35,0.14542130629882,0.13127413127413126,0.0,1.0,0.12171052631578948,0.1,0.07692307692307693
36,0.1495762007645006,0.1364221364221364,0.0,1.0,0.125,0.1,0.07692307692307693
37,0.15373109523018116,0.1402831402831403,0.0,1.0,0.12911184210526316,0.1,0.07692307692307693
38,0.15788598969586173,0.14414414414414414,0.0,1.0,0.13240131578947367,0.1,0.07692307692307693
39,0.1620408841615423,0.1492921492921493,0.0,1.0,0.13733552631578946,0.1,0.07692307692307693
40,0.16619577862722287,0.15315315315315314,0.0,1.0,0.13980263157894737,0.1,0.07692307692307693
41,0.17035067309290344,0.15637065637065636,0.0,1.0,0.14226973684210525,0.1,0.07692307692307693
42,0.174505567558584,0.16216216216216217,0.0,1.0,0.14802631578947367,0.1,0.07692307692307693
43,0.17866046202426458,0.1640926640926641,0.0,1.0,0.14884868421052633,0.1,0.07692307692307693
44,0.18281535648994515,0.16731016731016732,0.5,1.0,0.15213815789473684,0.1,0.07692307692307693
45,0.18697025095562572,0.17052767052767054,0.5,1.0,0.15460526315789475,0.1,0.07692307692307693
46,0.1911251454213063,0.17374517374517376,0.5,1.0,0.15707236842105263,0.1,0.07692307692307693
47,0.19528003988698686,0.1776061776061776,0.5,1.0,0.16200657894736842,0.1,0.07692307692307693
48,0.19943493435266743,0.18468468468468469,0.5,1.0,0.16776315789473684,0.1,0.07692307692307693
49,0.203589828818348,0.18725868725868725,0.5,1.0,0.17023026315789475,0.1,0.07692307692307693
50,0.2077447232840286,0.19111969111969113,0.5,1.0,0.17351973684210525,0.2,0.15384615384615385
51,0.21189961774970917,0.19626769626769627,0.5,1.0,0.17927631578947367,0.2,0.15384615384615385
52,0.21605451221538974,0.20205920205920205,0.5,1.0,0.18503289473684212,0.2,0.15384615384615385
53,0.2202094066810703,0.20463320463320464,0.5,1.0,0.18832236842105263,0.2,0.15384615384615385
54,0.22436430114675088,0.21042471042471042,0.5,1.0,0.1924342105263158,0.3,0.23076923076923078
55,0.22851919561243145,0.21364221364221364,0.5,1.0,0.19490131578947367,0.3,0.23076923076923078
56,0.23267409007811202,0.21621621621621623,0.5,1.0,0.1981907894736842,0.3,0.23076923076923078
57,0.2368289845437926,0.22136422136422138,0.5,1.0,0.20476973684210525,0.3,0.23076923076923078
58,0.24098387900947316,0.2277992277992278,0.5,1.0,0.21052631578947367,0.3,0.23076923076923078
59,0.24513877347515373,0.23037323037323038,0.5,1.0,0.21299342105263158,0.3,0.23076923076923078
60,0.2492936679408343,0.2348777348777349,0.5,1.0,0.21628289473684212,0.3,0.23076923076923078
61,0.25344856240651487,0.23938223938223938,0.5,1.0,0.22039473684210525,0.3,0.23076923076923078
62,0.25760345687219544,0.24324324324324326,0.5,1.0,0.2236842105263158,0.3,0.23076923076923078
63,0.261758351337876,0.2483912483912484,0.5,1.0,0.22861842105263158,0.3,0.23076923076923078
64,0.2659132458035566,0.25225225225225223,0.5,1.0,0.23355263157894737,0.3,0.23076923076923078
65,0.27006814026923714,0.25418275418275416,0.5,1.0,0.23601973684210525,0.3,0.23076923076923078
66,0.2742230347349177,0.25611325611325614,0.5,1.0,0.23848684210526316,0.3,0.23076923076923078
67,0.2783779292005983,0.2606177606177606,0.5,1.0,0.24342105263157895,0.3,0.23076923076923078
68,0.28253282366627885,0.26576576576576577,0.5,1.0,0.24753289473684212,0.3,0.23076923076923078
69,0.2866877181319594,0.2702702702702703,0.5,1.0,0.25164473684210525,0.3,0.23076923076923078
70,0.29084261259764,0.2754182754182754,0.5,1.0,0.2565789473684211,0.3,0.23076923076923078
71,0.2949975070633206,0.2799227799227799,0.5,1.0,0.26151315789473684,0.3,0.23076923076923078
72,0.2991524015290012,0.28378378378378377,0.5,1.0,0.26480263157894735,0.4,0.3076923076923077
73,0.30330729599468176,0.2882882882882883,0.5,1.0,0.2680921052631579,0.4,0.3076923076923077
74,0.30746219046036233,0.2908622908622909,0.5,1.0,0.27055921052631576,0.4,0.3076923076923077
75,0.3116170849260429,0.296010296010296,0.5,1.0,0.2754934210526316,0.5,0.38461538461538464
76,0.31577197939172347,0.2985842985842986,0.5,1.0,0.27713815789473684,0.5,0.38461538461538464
77,0.31992687385740404,0.30373230373230375,0.5,1.0,0.28289473684210525,0.5,0.38461538461538464
78,0.3240817683230846,0.3088803088803089,0.5,1.0,0.2878289473684211,0.5,0.38461538461538464
79,0.3282366627887652,0.3166023166023166,0.5,1.0,0.29523026315789475,0.5,0.38461538461538464
80,0.33239155725444575,0.31981981981981983,0.5,1.0,0.29851973684210525,0.5,0.38461538461538464
81,0.3365464517201263,0.32175032175032175,0.5,1.0,0.30098684210526316,0.5,0.38461538461538464
82,0.3407013461858069,0.32625482625482627,0.5,1.0,0.3034539473684211,0.5,0.38461538461538464
83,0.34485624065148746,0.3314028314028314,0.5,1.0,0.30756578947368424,0.6,0.46153846153846156
84,0.349011135117168,0.33526383526383524,0.5,1.0,0.31167763157894735,0.6,0.46153846153846156
85,0.3531660295828486,0.3404118404118404,0.5,1.0,0.3182565789473684,0.6,0.46153846153846156
86,0.35732092404852916,0.3462033462033462,0.5,1.0,0.3256578947368421,0.6,0.46153846153846156
87,0.36147581851420973,0.3481338481338481,0.5,1.0,0.328125,0.6,0.46153846153846156
88,0.3656307129798903,0.35135135135135137,0.5,1.0,0.33223684210526316,0.6,0.46153846153846156
89,0.3697856074455709,0.35456885456885456,0.5,1.0,0.3355263157894737,0.6,0.46153846153846156
90,0.37394050191125144,0.35971685971685974,0.5,1.0,0.33963815789473684,0.6,0.46153846153846156
91,0.378095396376932,0.3635778635778636,0.5,1.0,0.34210526315789475,0.6,0.46153846153846156
92,0.3822502908426126,0.3680823680823681,0.5,1.0,0.34786184210526316,0.6,0.46153846153846156
93,0.38640518530829315,0.36936936936936937,0.5,1.0,0.3495065789473684,0.6,0.46153846153846156
94,0.3905600797739737,0.37258687258687256,0.5,1.0,0.3519736842105263,0.6,0.46153846153846156
95,0.3947149742396543,0.3770913770913771,0.5,1.0,0.3569078947368421,0.6,0.46153846153846156
96,0.39886986870533486,0.38095238095238093,0.5,1.0,0.36101973684210525,0.6,0.46153846153846156
97,0.40302476317101543,0.3841698841698842,0.5,1.0,0.36430921052631576,0.6,0.46153846153846156
98,0.407179657636696,0.3886743886743887,0.5,1.0,0.3684210526315789,0.7,0.5384615384615384
99,0.4113345521023766,0.3938223938223938,0.5,1.0,0.37417763157894735,0.7,0.5384615384615384
100,0.4154894465680572,0.39768339768339767,0.5,1.0,0.3782894736842105,0.7,0.5384615384615384
101,0.41964434103373777,0.3996138996138996,0.5,1.0,0.37911184210526316,0.8,0.6153846153846154
102,0.42379923549941834,0.4021879021879022,0.5,1.0,0.3807565789473684,0.8,0.6153846153846154
103,0.4279541299650989,0.40540540540540543,0.5,1.0,0.3840460526315789,0.8,0.6153846153846154
104,0.4321090244307795,0.4092664092664093,0.5,1.0,0.3881578947368421,0.8,0.6153846153846154
105,0.43626391889646005,0.4137709137709138,0.5,1.0,0.39226973684210525,0.8,0.6153846153846154
106,0.4404188133621406,0.4195624195624196,0.5,1.0,0.3988486842105263,0.8,0.6153846153846154
107,0.4445737078278212,0.42535392535392536,0.5,1.0,0.4029605263157895,0.8,0.6153846153846154
108,0.44872860229350175,0.4272844272844273,0.5,1.0,0.40542763157894735,0.8,0.6153846153846154
109,0.4528834967591823,0.4305019305019305,0.5,1.0,0.4087171052631579,0.8,0.6153846153846154
