Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.0045045045045045045,0.0,0.5,0.004111842105263158,0.0,0.0
2,0.008309788931361143,0.009009009009009009,0.0,0.9,0.007401315789473684,0.1,0.07692307692307693
3,0.012464683397041714,0.011583011583011582,0.0,1.0,0.009046052631578948,0.1,0.07692307692307693
4,0.016619577862722286,0.014157014157014158,0.0,1.0,0.011513157894736841,0.1,0.07692307692307693
5,0.02077447232840286,0.016087516087516088,0.0,1.0,0.013980263157894737,0.1,0.07692307692307693
6,0.02492936679408343,0.018018018018018018,0.0,1.0,0.01644736842105263,0.1,0.07692307692307693
7,0.029084261259764002,0.019948519948519948,0.0,1.0,0.018092105263157895,0.1,0.07692307692307693
8,0.03323915572544457,0.023166023166023165,0.0,1.0,0.02138157894736842,0.1,0.07692307692307693
9,0.03739405019112515,0.030244530244530245,0.0,1.0,0.027960526315789474,0.1,0.07692307692307693
10,0.04154894465680572,0.03346203346203346,0.0,1.0,0.03125,0.1,0.07692307692307693
11,0.04570383912248629,0.03861003861003861,0.0,1.0,0.03782894736842105,0.1,0.07692307692307693
12,0.04985873358816686,0.04118404118404118,0.0,1.0,0.04111842105263158,0.1,0.07692307692307693
13,0.054013628053847434,0.04568854568854569,0.0,1.0,0.04358552631578947,0.2,0.15384615384615385
14,0.058168522519528004,0.04826254826254826,0.0,1.0,0.046052631578947366,0.2,0.15384615384615385
15,0.062323416985208574,0.052123552123552123,0.0,1.0,0.049342105263157895,0.2,0.15384615384615385
16,0.06647831145088914,0.055341055341055344,0.0,1.0,0.05345394736842105,0.2,0.15384615384615385
17,0.07063320591656971,0.059845559845559844,0.0,1.0,0.055098684210526314,0.2,0.15384615384615385
18,0.0747881003822503,0.06628056628056628,0.0,1.0,0.061677631578947366,0.2,0.15384615384615385
19,0.07894299484793087,0.07207207207207207,0.0,1.0,0.06907894736842106,0.2,0.15384615384615385
20,0.08309788931361144,0.07528957528957529,0.0,1.0,0.07072368421052631,0.2,0.15384615384615385
21,0.087252783779292,0.07915057915057915,0.0,1.0,0.07236842105263158,0.3,0.23076923076923078
22,0.09140767824497258,0.08429858429858429,0.0,1.0,0.078125,0.3,0.23076923076923078
23,0.09556257271065315,0.08687258687258688,0.0,1.0,0.08141447368421052,0.3,0.23076923076923078
24,0.09971746717633372,0.08944658944658945,0.0,1.0,0.08305921052631579,0.3,0.23076923076923078
25,0.1038723616420143,0.09395109395109395,0.0,1.0,0.08634868421052631,0.3,0.23076923076923078
26,0.10802725610769487,0.0978120978120978,0.0,1.0,0.08881578947368421,0.3,0.23076923076923078
27,0.11218215057337544,0.10296010296010295,0.0,1.0,0.09375,0.3,0.23076923076923078
28,0.11633704503905601,0.10875160875160875,0.0,1.0,0.10032894736842106,0.3,0.23076923076923078
29,0.12049193950473658,0.11261261261261261,0.0,1.0,0.10279605263157894,0.3,0.23076923076923078
30,0.12464683397041715,0.11840411840411841,0.0,1.0,0.10855263157894737,0.4,0.3076923076923077
31,0.12880172843609772,0.12355212355212356,0.0,1.0,0.11266447368421052,0.4,0.3076923076923077
32,0.1329566229017783,0.12612612612612611,0.0,1.0,0.11595394736842106,0.4,0.3076923076923077
33,0.13711151736745886,0.12998712998713,0.0,1.0,0.12006578947368421,0.4,0.3076923076923077
34,0.14126641183313943,0.13191763191763192,0.0,1.0,0.12171052631578948,0.4,0.3076923076923077
35,0.14542130629882,0.13513513513513514,0.0,1.0,0.12582236842105263,0.4,0.3076923076923077
36,0.1495762007645006,0.13963963963963963,0.0,1.0,0.13075657894736842,0.4,0.3076923076923077
37,0.15373109523018116,0.14414414414414414,0.0,1.0,0.13322368421052633,0.4,0.3076923076923077
38,0.15788598969586173,0.15122265122265122,0.0,1.0,0.13815789473684212,0.4,0.3076923076923077
39,0.1620408841615423,0.1525096525096525,0.0,1.0,0.13815789473684212,0.5,0.38461538461538464
40,0.16619577862722287,0.15765765765765766,0.0,1.0,0.140625,0.5,0.38461538461538464
41,0.17035067309290344,0.16087516087516088,0.0,1.0,0.14309210526315788,0.5,0.38461538461538464
42,0.174505567558584,0.16602316602316602,0.0,1.0,0.14802631578947367,0.6,0.46153846153846156
43,0.17866046202426458,0.17052767052767054,0.0,1.0,0.15296052631578946,0.6,0.46153846153846156
44,0.18281535648994515,0.17245817245817247,0.0,1.0,0.15460526315789475,0.6,0.46153846153846156
45,0.18697025095562572,0.17503217503217502,0.0,1.0,0.15707236842105263,0.6,0.46153846153846156
46,0.1911251454213063,0.17824967824967825,0.0,1.0,0.1611842105263158,0.6,0.46153846153846156
47,0.19528003988698686,0.1821106821106821,0.0,1.0,0.16611842105263158,0.6,0.46153846153846156
48,0.19943493435266743,0.18532818532818532,0.0,1.0,0.17023026315789475,0.6,0.46153846153846156
49,0.203589828818348,0.1879021879021879,0.0,1.0,0.17351973684210525,0.6,0.46153846153846156
50,0.2077447232840286,0.19433719433719435,0.0,1.0,0.17927631578947367,0.6,0.46153846153846156
51,0.21189961774970917,0.19884169884169883,0.0,1.0,0.18338815789473684,0.6,0.46153846153846156
52,0.21605451221538974,0.20334620334620335,0.0,1.0,0.1875,0.6,0.46153846153846156
53,0.2202094066810703,0.20656370656370657,0.5,1.0,0.19161184210526316,0.6,0.46153846153846156
54,0.22436430114675088,0.20913770913770913,0.5,1.0,0.19325657894736842,0.6,0.46153846153846156
55,0.22851919561243145,0.21428571428571427,0.5,1.0,0.1981907894736842,0.6,0.46153846153846156
56,0.23267409007811202,0.21814671814671815,0.5,1.0,0.20230263157894737,0.6,0.46153846153846156
57,0.2368289845437926,0.22136422136422138,0.5,1.0,0.20476973684210525,0.6,0.46153846153846156
58,0.24098387900947316,0.22651222651222652,0.5,1.0,0.21134868421052633,0.6,0.46153846153846156
59,0.24513877347515373,0.22972972972972974,0.5,1.0,0.21463815789473684,0.6,0.46153846153846156
60,0.2492936679408343,0.23423423423423423,0.5,1.0,0.22039473684210525,0.6,0.46153846153846156
61,0.25344856240651487,0.23873873873873874,0.5,1.0,0.22532894736842105,0.7,0.5384615384615384
62,0.25760345687219544,0.24324324324324326,0.5,1.0,0.2294407894736842,0.7,0.5384615384615384
63,0.261758351337876,0.24517374517374518,0.5,1.0,0.23108552631578946,0.7,0.5384615384615384
64,0.2659132458035566,0.24903474903474904,0.5,1.0,0.23519736842105263,0.7,0.5384615384615384
65,0.27006814026923714,0.25418275418275416,0.5,1.0,0.2393092105263158,0.7,0.5384615384615384
66,0.2742230347349177,0.25868725868725867,0.5,1.0,0.24177631578947367,0.7,0.5384615384615384
67,0.2783779292005983,0.2625482625482625,0.5,1.0,0.2450657894736842,0.7,0.5384615384615384
68,0.28253282366627885,0.2644787644787645,0.5,1.0,0.24753289473684212,0.7,0.5384615384615384
69,0.2866877181319594,0.2702702702702703,0.5,1.0,0.25164473684210525,0.7,0.5384615384615384
70,0.29084261259764,0.27606177606177607,0.5,1.0,0.2582236842105263,0.7,0.5384615384615384
71,0.2949975070633206,0.28314028314028317,0.5,1.0,0.2631578947368421,0.8,0.6153846153846154
72,0.2991524015290012,0.28442728442728443,0.5,1.0,0.26398026315789475,0.8,0.6153846153846154
73,0.30330729599468176,0.2902187902187902,0.5,1.0,0.27055921052631576,0.8,0.6153846153846154
74,0.30746219046036233,0.2947232947232947,0.5,1.0,0.2738486842105263,0.8,0.6153846153846154
75,0.3116170849260429,0.2985842985842986,0.5,1.0,0.2779605263157895,0.8,0.6153846153846154
76,0.31577197939172347,0.30244530244530243,0.5,1.0,0.28125,0.8,0.6153846153846154
77,0.31992687385740404,0.30952380952380953,0.5,1.0,0.2870065789473684,0.8,0.6153846153846154
78,0.3240817683230846,0.3127413127413127,0.5,1.0,0.2894736842105263,0.8,0.6153846153846154
79,0.3282366627887652,0.3178893178893179,0.5,1.0,0.29523026315789475,0.8,0.6153846153846154
80,0.33239155725444575,0.3204633204633205,0.5,1.0,0.29769736842105265,0.8,0.6153846153846154
81,0.3365464517201263,0.3268983268983269,0.5,1.0,0.3034539473684211,0.8,0.6153846153846154
82,0.3407013461858069,0.3314028314028314,0.5,1.0,0.30838815789473684,0.8,0.6153846153846154
83,0.34485624065148746,0.33655083655083656,0.5,1.0,0.31414473684210525,0.8,0.6153846153846154
84,0.349011135117168,0.3404118404118404,0.5,1.0,0.3190789473684211,0.8,0.6153846153846154
85,0.3531660295828486,0.34491634491634493,0.5,1.0,0.3223684210526316,0.9,0.6923076923076923
86,0.35732092404852916,0.3474903474903475,0.5,1.0,0.3256578947368421,0.9,0.6923076923076923
87,0.36147581851420973,0.351994851994852,1.0,1.0,0.3305921052631579,1.0,0.7692307692307693
88,0.3656307129798903,0.3552123552123552,1.0,1.0,0.3347039473684211,1.0,0.7692307692307693
89,0.3697856074455709,0.3584298584298584,1.0,1.0,0.33881578947368424,1.0,0.7692307692307693
90,0.37394050191125144,0.36229086229086227,1.0,1.0,0.34292763157894735,1.0,0.7692307692307693
91,0.378095396376932,0.3661518661518662,1.0,1.0,0.3470394736842105,1.0,0.7692307692307693
92,0.3822502908426126,0.37065637065637064,1.0,1.0,0.3519736842105263,1.0,0.7692307692307693
93,0.38640518530829315,0.37516087516087515,1.0,1.0,0.3560855263157895,1.0,0.7692307692307693
94,0.3905600797739737,0.3783783783783784,1.0,1.0,0.359375,1.0,0.7692307692307693
95,0.3947149742396543,0.38288288288288286,1.0,1.0,0.36348684210526316,1.0,0.7692307692307693
96,0.39886986870533486,0.3886743886743887,1.0,1.0,0.3692434210526316,1.0,0.7692307692307693
97,0.40302476317101543,0.39317889317889315,1.0,1.0,0.37417763157894735,1.0,0.7692307692307693
98,0.407179657636696,0.39575289575289574,1.0,1.0,0.37664473684210525,1.0,0.7692307692307693
