Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.002944062806673209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.0068694798822374874,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.008832188420019628,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.010794896957801767,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.012757605495583905,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.017664376840039256,0.0,0.1,0.006578947368421052,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.023552502453385672,0.0,0.3,0.019736842105263157,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.02453385672227674,0.0,0.4,0.02631578947368421,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.029440628066732092,0.0,0.6,0.039473684210526314,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.033366045142296366,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
11,0.04587921254587921,0.03532875368007851,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
12,0.05005005005005005,0.03631010794896958,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.1,0.09090909090909091
13,0.05422088755422089,0.038272816486751716,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
14,0.05839172505839173,0.042198233562315994,0.0,0.8,0.05263157894736842,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
15,0.06256256256256257,0.04416094210009813,0.0,0.8,0.05263157894736842,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
16,0.0667334000667334,0.04906771344455348,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
17,0.07090423757090424,0.05299313052011776,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
18,0.07507507507507508,0.05789990186457311,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
19,0.07924591257924592,0.06084396467124632,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
20,0.08341675008341674,0.06280667320902845,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
21,0.08758758758758758,0.06771344455348381,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.09090909090909091
22,0.09175842509175842,0.07065750736015702,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.0,0.0,0.3,0.23076923076923078,0.1,0.08333333333333333,0.1,0.09090909090909091
23,0.09592926259592927,0.07360157016683022,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.3,0.23076923076923078,0.1,0.08333333333333333,0.1,0.09090909090909091
24,0.1001001001001001,0.0775269872423945,0.0,1.0,0.09868421052631579,0.2,0.06896551724137931,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.3,0.23076923076923078,0.1,0.08333333333333333,0.1,0.09090909090909091
25,0.10427093760427093,0.08047105004906771,0.0,1.0,0.10526315789473684,0.2,0.06896551724137931,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.3,0.23076923076923078,0.1,0.08333333333333333,0.1,0.09090909090909091
26,0.10844177510844177,0.08341511285574092,0.0,1.0,0.1118421052631579,0.4,0.13793103448275862,0.1,0.1,0.3,0.034482758620689655,0.0,0.0,0.3,0.23076923076923078,0.1,0.08333333333333333,0.1,0.09090909090909091
