Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.002944062806673209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
2,0.008341675008341674,0.004906771344455349,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
3,0.012512512512512513,0.009813542688910697,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
4,0.01668335001668335,0.010794896957801767,0.0,0.4,0.02631578947368421,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
5,0.020854187520854186,0.016683022571148183,0.0,0.5,0.03289473684210526,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.1,0.07692307692307693,0.1,0.07692307692307693,0.0,0.0,0.1,0.09090909090909091
6,0.025025025025025027,0.020608439646712464,0.0,0.5,0.03289473684210526,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
7,0.029195862529195864,0.02453385672227674,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.3,0.034482758620689655,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
8,0.0333667000333667,0.02747791952894995,0.0,0.8,0.05263157894736842,0.1,0.034482758620689655,0.1,0.1,0.4,0.04597701149425287,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
9,0.03753753753753754,0.02845927379784102,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.1,0.1,0.4,0.04597701149425287,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
10,0.04170837504170837,0.03042198233562316,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.1,0.1,0.4,0.04597701149425287,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
11,0.04587921254587921,0.033366045142296366,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.4,0.04597701149425287,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
12,0.05005005005005005,0.03631010794896958,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.4,0.04597701149425287,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
13,0.05422088755422089,0.038272816486751716,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.1,0.1,0.4,0.04597701149425287,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
14,0.05839172505839173,0.047105004906771344,0.0,1.0,0.07894736842105263,0.1,0.034482758620689655,0.1,0.1,0.5,0.05747126436781609,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
15,0.06256256256256257,0.050049067713444556,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,0.5,0.05747126436781609,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
16,0.0667334000667334,0.05299313052011776,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,0.5,0.05747126436781609,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
17,0.07090423757090424,0.0549558390578999,0.0,1.0,0.07894736842105263,0.2,0.06896551724137931,0.1,0.1,0.5,0.05747126436781609,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
18,0.07507507507507508,0.05986261040235525,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,0.6,0.06896551724137931,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
19,0.07924591257924592,0.06280667320902845,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,0.6,0.06896551724137931,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
20,0.08341675008341674,0.06771344455348381,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,0.7,0.08045977011494253,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
21,0.08758758758758758,0.0745829244357213,0.0,1.0,0.08552631578947369,0.2,0.06896551724137931,0.1,0.1,0.7,0.08045977011494253,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
22,0.09175842509175842,0.07948969578017664,0.0,1.0,0.09210526315789473,0.2,0.06896551724137931,0.1,0.1,0.7,0.08045977011494253,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
23,0.09592926259592927,0.08145240431795878,0.0,1.0,0.09210526315789473,0.2,0.06896551724137931,0.1,0.1,0.7,0.08045977011494253,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
24,0.1001001001001001,0.08635917566241413,0.0,1.0,0.09210526315789473,0.2,0.06896551724137931,0.1,0.1,0.7,0.08045977011494253,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
25,0.10427093760427093,0.09126594700686948,0.0,1.0,0.09868421052631579,0.2,0.06896551724137931,0.1,0.1,0.7,0.08045977011494253,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
26,0.10844177510844177,0.09322865554465162,0.0,1.0,0.09868421052631579,0.2,0.06896551724137931,0.1,0.1,0.8,0.09195402298850575,0.2,0.15384615384615385,0.1,0.07692307692307693,0.1,0.08333333333333333,0.1,0.09090909090909091
27,0.11261261261261261,0.09617271835132483,0.0,1.0,0.09868421052631579,0.2,0.06896551724137931,0.1,0.1,0.8,0.09195402298850575,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.1,0.09090909090909091
28,0.11678345011678345,0.10107948969578018,0.0,1.0,0.10526315789473684,0.2,0.06896551724137931,0.1,0.1,0.8,0.09195402298850575,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.1,0.09090909090909091
29,0.12095428762095428,0.10598626104023552,0.0,1.0,0.11842105263157894,0.2,0.06896551724137931,0.1,0.1,0.8,0.09195402298850575,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.1,0.09090909090909091
30,0.12512512512512514,0.11383709519136408,0.0,1.0,0.11842105263157894,0.3,0.10344827586206896,0.1,0.1,0.9,0.10344827586206896,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.2,0.18181818181818182
31,0.12929596262929596,0.12070657507360157,0.0,1.0,0.11842105263157894,0.3,0.10344827586206896,0.1,0.1,0.9,0.10344827586206896,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.2,0.18181818181818182
32,0.1334668001334668,0.12266928361138371,0.0,1.0,0.11842105263157894,0.3,0.10344827586206896,0.1,0.1,0.9,0.10344827586206896,0.2,0.15384615384615385,0.2,0.15384615384615385,0.1,0.08333333333333333,0.2,0.18181818181818182
33,0.13763763763763764,0.1256133464180569,0.0,1.0,0.11842105263157894,0.3,0.10344827586206896,0.1,0.1,1.0,0.11494252873563218,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
34,0.14180847514180847,0.1295387634936212,0.0,1.0,0.125,0.3,0.10344827586206896,0.1,0.1,1.0,0.11494252873563218,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
35,0.14597931264597933,0.13346418056918546,0.0,1.0,0.125,0.3,0.10344827586206896,0.1,0.1,1.0,0.11494252873563218,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
36,0.15015015015015015,0.13542688910696762,0.0,1.0,0.125,0.3,0.10344827586206896,0.1,0.1,1.0,0.12643678160919541,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
37,0.15432098765432098,0.14033366045142295,0.0,1.0,0.13815789473684212,0.3,0.10344827586206896,0.1,0.1,1.0,0.12643678160919541,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
38,0.15849182515849183,0.14327772325809618,0.0,1.0,0.14473684210526316,0.3,0.10344827586206896,0.1,0.1,1.0,0.13793103448275862,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
39,0.16266266266266266,0.14720314033366044,0.0,1.0,0.14473684210526316,0.3,0.10344827586206896,0.1,0.1,1.0,0.16091954022988506,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
40,0.1668335001668335,0.15112855740922473,0.0,1.0,0.1513157894736842,0.3,0.10344827586206896,0.1,0.1,1.0,0.16091954022988506,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
41,0.17100433767100434,0.15309126594700687,0.0,1.0,0.1513157894736842,0.3,0.10344827586206896,0.1,0.1,1.0,0.16091954022988506,0.2,0.15384615384615385,0.3,0.23076923076923078,0.1,0.08333333333333333,0.2,0.18181818181818182
