Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.001962708537782139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.0068694798822374874,0.0,0.0,0.0,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.010794896957801767,0.0,0.0,0.0,0.1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.013738959764474975,0.0,0.0,0.0,0.1,0.034482758620689655,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.019627085377821395,0.0,0.0,0.0,0.1,0.034482758620689655,0.0,0.0,0.2,0.022988505747126436,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.02551521099116781,0.0,0.0,0.0,0.1,0.034482758620689655,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.03042198233562316,0.0,0.0,0.0,0.1,0.034482758620689655,0.0,0.0,0.3,0.034482758620689655,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.03434739941118744,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.03729146221786065,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.03925417075564279,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.04416094210009813,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.047105004906771344,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
13,0.05422088755422089,0.04808635917566242,0.0,0.1,0.006578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
14,0.05839172505839173,0.05789990186457311,0.0,0.2,0.013157894736842105,0.3,0.10344827586206896,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
15,0.06256256256256257,0.05986261040235525,0.0,0.2,0.013157894736842105,0.3,0.10344827586206896,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
16,0.0667334000667334,0.0647693817468106,0.0,0.3,0.019736842105263157,0.3,0.10344827586206896,0.0,0.0,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
17,0.07090423757090424,0.07065750736015702,0.0,0.3,0.019736842105263157,0.3,0.10344827586206896,0.1,0.1,0.4,0.04597701149425287,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
18,0.07507507507507508,0.0775269872423945,0.0,0.3,0.019736842105263157,0.3,0.10344827586206896,0.1,0.1,0.5,0.05747126436781609,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
19,0.07924591257924592,0.08537782139352307,0.0,0.4,0.02631578947368421,0.3,0.10344827586206896,0.1,0.1,0.7,0.08045977011494253,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
20,0.08341675008341674,0.08930323846908735,0.0,0.6,0.039473684210526314,0.3,0.10344827586206896,0.1,0.1,0.7,0.08045977011494253,0.0,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
