Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.0043821209465381246,0.0,0.0,0.0,0.0,0.0,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.007887817703768623,0.0,0.1,0.00303951367781155,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.011393514460999123,0.0,0.2,0.0060790273556231,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.014022787028921999,0.0,0.3,0.00911854103343465,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.015775635407537247,0.0,0.4,0.0121580547112462,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.019281332164767746,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
7,0.02852485737571312,0.022787028921998246,0.0,0.7,0.02127659574468085,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
8,0.032599837000814993,0.028921998247151623,0.0,1.0,0.030395136778115502,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
9,0.03667481662591687,0.033304119193689745,0.0,1.0,0.030395136778115502,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
10,0.040749796251018745,0.035056967572304996,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
11,0.04482477587612062,0.04119193689745837,0.0,1.0,0.0486322188449848,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
